step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,14,2,0,13,0,0.0,0.0,6.853009329722578,2,0.0,0.49716741325819125,2,0.0
20.0,26,46,6,0,26,0,16.0,0.6153846153846154,5.988814274334667,6,16.0,0.3568744565645683,6,16.0
30.0,36,64,17,5,41,0,124.0,3.4444444444444446,4.2000374927628865,17,124.0,0.19677007628372356,17,124.0
40.0,46,82,16,11,57,0,128.0,2.782608695652174,4.704859935617385,16,152.0,0.2167141967408833,16,152.0
50.0,48,108,19,23,71,0,210.0,4.375,3.9653551983726025,19,281.0,0.17713890841892904,19,281.0
60.0,52,142,24,32,84,0,302.0,5.8076923076923075,2.579079937428569,24,399.0,0.12623633522296152,24,399.0
70.0,60,167,36,36,96,0,586.0,9.766666666666667,2.3711005853732905,36,647.0,0.10931104336240673,36,647.0
80.0,64,202,42,42,106,0,891.0,13.921875,2.2117339815179857,42,960.0,0.07282007902913326,42,960.0
90.0,68,223,49,50,118,0,1333.0,19.602941176470587,1.9797862866871465,49,1379.0,0.08976213017602759,49,1379.0
100.0,70,254,53,58,128,0,1736.0,24.8,1.7987597312340138,53,1799.0,0.05852394815951884,53,1799.0
110.0,72,269,58,64,136,0,2290.0,31.805555555555557,1.7952761933825567,58,2325.0,0.041032902252951135,58,2325.0
120.0,73,284,50,71,144,0,1686.0,23.095890410958905,1.8801598746147705,50,2378.0,0.07139895228956106,50,2378.0
130.0,74,313,53,77,151,0,1843.0,24.905405405405407,2.6201447166876446,53,2204.0,0.09662987057799685,53,2204.0
140.0,73,344,46,87,160,0,1222.0,16.73972602739726,2.5603197140592817,46,2044.0,0.07042162254873095,46,2044.0
150.0,71,363,43,99,170,0,1174.0,16.535211267605632,2.9053529893616563,43,1871.0,0.11120738962407145,43,1871.0
160.0,67,389,48,111,178,0,1631.0,24.34328358208955,2.23477334509555,48,1900.0,0.06549068683345151,48,1900.0
170.0,64,418,38,121,185,0,1482.0,23.15625,2.586773715987294,38,1973.0,0.09514078403179627,38,1973.0
180.0,63,450,41,130,193,0,1760.0,27.936507936507937,2.807773729127273,41,2028.0,0.10218892318297142,41,2028.0
190.0,63,486,34,139,202,0,956.0,15.174603174603174,2.518294575286942,34,1755.0,0.0858854787356258,34,1755.0
200.0,63,498,42,149,212,0,1047.0,16.61904761904762,2.5744831332253897,42,1549.0,0.09628332677063875,42,1549.0
210.0,65,521,41,157,222,0,1335.0,20.53846153846154,2.580053507453903,41,1855.0,0.09975936456000896,41,1855.0
220.0,69,550,51,165,234,0,1794.0,26.0,1.8805642197947445,51,2248.0,0.06859826325098496,51,2248.0
230.0,71,578,44,171,242,0,1499.0,21.112676056338028,2.3946495358211988,44,2285.0,0.07656125260964196,44,2285.0
240.0,68,612,45,184,252,0,1837.0,27.014705882352942,2.199533288943535,45,2386.0,0.0725131165796899,45,2386.0
250.0,68,645,35,192,260,0,1713.0,25.191176470588236,2.543732852869522,35,2320.0,0.0911251801402789,35,2320.0
260.0,65,674,35,202,267,0,1993.0,30.661538461538463,3.556934953911559,35,2324.0,0.12106872080744763,35,2324.0
270.0,62,705,44,215,277,0,1293.0,20.85483870967742,1.4316658927760073,44,1964.0,0.054628029628198155,44,1964.0
280.0,65,745,49,219,284,0,1025.0,15.76923076923077,1.906450410896961,49,1924.0,0.07264385055422291,49,1924.0
290.0,68,776,42,225,293,0,906.0,13.323529411764707,1.8759474648517296,42,2028.0,0.07500100804042988,42,2028.0
300.0,67,797,49,234,301,0,1321.0,19.71641791044776,1.846054966563319,49,2260.0,0.06700973894993566,49,2260.0
310.0,69,824,38,241,310,0,1244.0,18.028985507246375,2.5842114698767675,38,2339.0,0.0904592025786185,38,2339.0
320.0,62,854,44,255,317,0,1581.0,25.5,1.9007138864466087,44,2527.0,0.0532396464653005,44,2527.0
330.0,62,891,53,262,324,0,2055.0,33.145161290322584,1.26079870102081,53,2915.0,0.04398511691633166,53,2915.0
340.0,63,913,41,266,329,0,1879.0,29.825396825396826,2.033163670792158,41,2455.0,0.08545147371300116,41,2455.0
350.0,64,946,41,272,336,0,2094.0,32.71875,2.404251785387382,41,2411.0,0.08125275935598282,41,2411.0
360.0,64,974,49,281,345,0,2527.0,39.484375,1.8026734299510487,49,2696.0,0.07261939364970257,49,2696.0
370.0,65,1013,46,285,350,0,2732.0,42.03076923076923,1.985716747362735,46,3016.0,0.06723157339460427,46,3016.0
380.0,63,1044,49,294,357,0,3163.0,50.20634920634921,1.5565746632782254,49,3358.0,0.05545601500381985,49,3358.0
390.0,66,1083,41,299,365,0,3429.0,51.95454545454545,1.8189296239238986,41,3660.0,0.07304388728811216,41,3660.0
400.0,67,1106,46,306,373,0,3867.0,57.71641791044776,2.3351140437501443,46,4024.0,0.0755443221581184,46,4024.0
410.0,67,1132,48,315,382,0,3510.0,52.38805970149254,1.2074865105750408,48,4236.0,0.05086334400823227,48,4236.0
420.0,68,1178,50,319,387,0,3478.0,51.14705882352941,1.6577187329264684,50,4289.0,0.07143960251644678,50,4289.0
430.0,71,1203,47,323,394,0,3559.0,50.12676056338028,2.0019682266822887,47,4388.0,0.04651871084311697,47,4388.0
440.0,65,1234,51,334,399,0,3932.0,60.49230769230769,1.7947454899590902,51,4666.0,0.046772715513258595,51,4666.0
450.0,63,1262,39,341,404,0,3840.0,60.95238095238095,2.0245911678822694,39,4892.0,0.07340628738955803,39,4892.0
460.0,64,1294,43,349,413,0,4111.0,64.234375,2.610313420514809,43,4956.0,0.10054725020701764,43,4956.0
470.0,61,1335,51,358,419,0,4570.0,74.91803278688525,1.61509700542482,51,5309.0,0.044713232733543856,51,5309.0
480.0,60,1367,41,364,424,0,4530.0,75.5,1.3189082082831711,41,5457.0,0.06525993390776699,41,5457.0
490.0,61,1392,45,367,428,0,4780.0,78.36065573770492,1.7811637464338121,45,5416.0,0.046726413254571476,45,5416.0
500.0,61,1419,32,373,434,0,1924.0,31.540983606557376,2.780879703689873,32,4176.0,0.098481362760073,32,4176.0
510.0,58,1452,34,384,442,0,1045.0,18.017241379310345,2.99603921577406,34,3008.0,0.11624578122618542,34,3008.0
520.0,62,1480,41,393,455,0,1418.0,22.870967741935484,2.532917270457528,41,2412.0,0.10332915886650897,41,2412.0
530.0,61,1523,42,401,462,0,1487.0,24.37704918032787,2.358381121761257,42,2684.0,0.09696246114098321,42,2684.0
540.0,62,1556,45,407,469,0,1860.0,30.0,2.6209031450257227,45,2930.0,0.08999310157410632,45,2930.0
550.0,59,1586,48,417,476,0,2309.0,39.13559322033898,1.7258096510437144,48,3301.0,0.05048516255074249,48,3301.0
560.0,60,1605,29,423,483,0,1682.0,28.033333333333335,2.8343337732268052,29,2564.0,0.11024064874782209,29,2564.0
570.0,58,1635,28,433,491,0,1752.0,30.20689655172414,3.693473639056534,28,2048.0,0.1614905301147191,28,2048.0
580.0,57,1673,29,445,502,0,799.0,14.017543859649123,2.952197802664845,29,1561.0,0.10686123611852055,29,1561.0
590.0,62,1687,39,455,517,0,754.0,12.161290322580646,2.185449675066978,39,1485.0,0.09622034495692296,39,1485.0
600.0,66,1716,48,461,527,0,1200.0,18.181818181818183,2.4352060038793875,48,1439.0,0.0823447349944647,48,1439.0
610.0,65,1745,43,470,535,0,1153.0,17.73846153846154,2.190100994676235,43,1648.0,0.09119235344975941,43,1648.0
620.0,65,1783,44,478,543,0,1456.0,22.4,2.467980633470225,44,1777.0,0.09401966783949432,44,1777.0
630.0,69,1809,40,486,555,0,881.0,12.768115942028986,2.5649895994674794,40,1702.0,0.09459527549218108,40,1702.0
640.0,66,1839,39,497,563,0,915.0,13.863636363636363,3.5865089798448198,39,1424.0,0.13820036704098568,39,1424.0
650.0,63,1862,30,509,572,0,695.0,11.031746031746032,2.868707004268681,30,1343.0,0.11560370441065,30,1343.0
660.0,61,1895,40,520,581,0,1020.0,16.721311475409838,2.6536050561628026,40,1520.0,0.10908172821411981,40,1520.0
670.0,65,1916,39,528,593,0,753.0,11.584615384615384,1.7612509549543351,39,1550.0,0.08484891340411554,39,1550.0
680.0,70,1951,53,533,603,0,870.0,12.428571428571429,2.1309450961138583,53,1538.0,0.08909516641806413,53,1538.0
690.0,72,1973,59,540,612,0,1372.0,19.055555555555557,1.4914840118227903,59,1767.0,0.030958223119984567,59,1767.0
700.0,74,2011,49,545,619,0,1628.0,22.0,2.293865423472539,49,2116.0,0.06286761027632988,49,2116.0
710.0,68,2058,53,557,625,0,2083.0,30.63235294117647,1.9092209414007646,53,2479.0,0.056980505265568776,53,2479.0
720.0,67,2091,50,565,632,0,2516.0,37.55223880597015,1.7288754875850583,50,2945.0,0.07834065798007515,50,2945.0
730.0,69,2117,53,570,639,0,3037.0,44.01449275362319,1.7839088297273205,53,3430.0,0.052150133610709144,53,3430.0
740.0,71,2144,48,576,647,0,3401.0,47.901408450704224,2.305102979765951,48,3815.0,0.06940941119596448,48,3815.0
750.0,66,2171,50,587,653,0,3886.0,58.878787878787875,2.124182025432848,50,4245.0,0.06531776211929613,50,4245.0
760.0,64,2196,50,596,660,0,4378.0,68.40625,2.052990528745267,50,4736.0,0.0638494549258036,50,4736.0
770.0,64,2222,52,604,668,0,4887.0,76.359375,1.5433526787236755,52,5245.0,0.05647029692364601,52,5245.0
780.0,66,2260,48,609,675,0,5210.0,78.93939393939394,1.8630917110522869,48,5639.0,0.057921732739459185,48,5639.0
790.0,66,2290,51,616,682,0,5710.0,86.51515151515152,2.004156296621917,51,6067.0,0.06410309433461006,51,6067.0
800.0,69,2325,38,622,691,0,2907.0,42.130434782608695,3.069776931137308,38,4859.0,0.10558897212427298,38,4859.0
810.0,68,2350,34,635,703,0,1868.0,27.470588235294116,3.714303263327692,34,3252.0,0.16620073851870554,34,3252.0
820.0,65,2380,32,647,712,0,1666.0,25.630769230769232,2.785312804379798,32,2883.0,0.09482159843091936,32,2883.0
830.0,64,2408,42,658,722,0,2043.0,31.921875,3.3128391720320804,42,3115.0,0.10852028799090715,42,3115.0
840.0,61,2441,38,671,732,0,1812.0,29.704918032786885,2.944462341071061,38,3187.0,0.12741366689664393,38,3187.0
850.0,62,2462,40,680,742,0,2086.0,33.645161290322584,2.389955019028409,40,3293.0,0.09113480670731136,40,3293.0
860.0,64,2490,48,689,753,0,2513.0,39.265625,1.9035880281917303,48,3588.0,0.08225930832640974,48,3588.0
870.0,65,2519,54,695,760,0,3024.0,46.52307692307692,1.4827033596325827,54,4107.0,0.04652323342454231,54,4107.0
880.0,68,2549,56,700,768,0,3316.0,48.76470588235294,1.040470768243104,56,4552.0,0.04960965376049237,56,4552.0
890.0,71,2586,53,703,774,0,3776.0,53.183098591549296,1.2341715108585787,53,5014.0,0.048348825576804276,53,5014.0
900.0,73,2635,36,706,779,0,2678.0,36.68493150684932,2.660870178218829,36,4181.0,0.08972088055217022,36,4181.0
