step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,11,20,1,0,11,0,0.0,0.0,7.422033034161936,1,0.0,0.5740527268903215,1,0.0
20.0,24,55,4,1,25,0,12.0,0.5,6.5894249723256015,4,13.0,0.3968231137072339,4,13.0
30.0,35,83,11,6,41,0,53.0,1.5142857142857142,5.063951306306724,11,54.0,0.28830252182081606,11,54.0
40.0,44,106,20,13,57,0,186.0,4.2272727272727275,3.7672964797785427,20,189.0,0.16192352623875023,20,189.0
50.0,50,139,27,21,71,0,310.0,6.2,2.771385527683348,27,348.0,0.12941939128139324,27,348.0
60.0,55,161,39,27,82,0,628.0,11.418181818181818,2.3016622309829273,39,641.0,0.1027179314080211,39,641.0
70.0,64,184,41,32,96,0,932.0,14.5625,2.462890369516464,41,956.0,0.0796149505508932,41,956.0
80.0,62,203,45,41,103,0,1357.0,21.887096774193548,2.123122049604944,45,1371.0,0.072353738232771,45,1371.0
90.0,63,228,34,48,111,0,854.0,13.555555555555555,3.2035195108728467,34,1306.0,0.11259338749693709,34,1306.0
100.0,60,256,35,61,121,0,958.0,15.966666666666667,2.612057071577761,35,1258.0,0.09905555523493816,35,1258.0
110.0,65,289,39,68,133,0,1113.0,17.123076923076923,2.0901646236782976,39,1505.0,0.06249571008428184,39,1505.0
120.0,65,310,43,76,141,0,1469.0,22.6,2.2911135478501654,43,1819.0,0.08820260509081247,43,1819.0
130.0,67,344,46,83,150,0,1779.0,26.55223880597015,1.5435477029893632,46,2106.0,0.04584684111577191,46,2106.0
140.0,64,367,49,91,155,0,2207.0,34.484375,1.5754717648863303,49,2442.0,0.06923517578599996,49,2442.0
150.0,64,401,47,95,159,0,1701.0,26.578125,1.1290240422118707,47,2611.0,0.04902643870695356,47,2611.0
160.0,64,438,46,100,164,0,1506.0,23.53125,1.8439593143148532,46,2421.0,0.08708096012435852,46,2421.0
170.0,63,464,43,107,170,0,1803.0,28.61904761904762,2.384933480836579,43,2473.0,0.07614357424031844,43,2473.0
180.0,59,500,41,115,174,0,2143.0,36.32203389830509,2.3859887356568397,41,2820.0,0.0913492739020885,41,2820.0
190.0,59,535,38,122,181,0,2417.0,40.96610169491525,2.139330560491448,38,2807.0,0.077367580223328,38,2807.0
200.0,59,565,42,129,188,0,2813.0,47.67796610169491,2.2719560993577366,42,2934.0,0.09884109140370148,42,2934.0
210.0,60,596,40,136,196,0,3084.0,51.4,2.592269775088258,40,3229.0,0.09152307727022185,40,3229.0
220.0,57,630,38,146,203,0,3456.0,60.63157894736842,3.183761406155999,38,3530.0,0.14034627610463374,38,3530.0
230.0,56,656,33,155,211,0,2109.0,37.660714285714285,2.3699741578877926,33,3431.0,0.10239379721661941,33,3431.0
240.0,58,698,39,162,220,0,1853.0,31.948275862068964,2.3278588777434046,39,2748.0,0.09988676915922662,39,2748.0
250.0,60,725,42,169,229,0,2233.0,37.21666666666667,2.305355811478617,42,2495.0,0.0873303210404215,42,2495.0
260.0,62,750,40,176,238,0,1187.0,19.14516129032258,2.766034636217509,40,2055.0,0.09773206170471117,40,2055.0
270.0,62,783,43,186,248,0,1222.0,19.70967741935484,2.2500306459423194,43,1832.0,0.0871545197044791,43,1832.0
280.0,64,816,38,193,257,0,862.0,13.46875,2.1656526288597826,38,1907.0,0.08782695566141671,38,1907.0
290.0,68,833,44,200,268,0,1046.0,15.382352941176471,2.702246248529899,44,1834.0,0.10471199433332319,44,1834.0
300.0,69,863,43,209,278,0,712.0,10.318840579710145,2.3155432471809494,43,1841.0,0.0709688317807437,43,1841.0
310.0,68,890,43,218,286,0,907.0,13.338235294117647,2.9759332294040015,43,1873.0,0.11384714335107873,43,1873.0
320.0,65,920,48,229,294,0,1244.0,19.138461538461538,1.9884891043980024,48,2187.0,0.0755268496405942,48,2187.0
330.0,65,946,52,237,302,0,1720.0,26.46153846153846,1.8108785401561882,52,2561.0,0.08297302315419972,52,2561.0
340.0,68,978,36,242,310,0,1182.0,17.38235294117647,2.6523047339593195,36,2322.0,0.10867271749941233,36,2322.0
350.0,67,1016,37,251,318,0,1400.0,20.895522388059703,3.7268581583079587,37,2104.0,0.14467037287503817,37,2104.0
360.0,68,1046,42,264,332,0,1608.0,23.647058823529413,2.3086952108731658,42,2346.0,0.09933357170914756,42,2346.0
370.0,71,1075,51,273,344,0,2044.0,28.788732394366196,2.165289023256113,51,2720.0,0.08332013149500402,51,2720.0
380.0,72,1113,42,281,353,0,2196.0,30.5,2.3952170635354832,42,2903.0,0.0962396704864363,42,2903.0
390.0,73,1141,44,290,363,0,2550.0,34.93150684931507,2.934918307382963,44,3159.0,0.09549222911364076,44,3159.0
400.0,73,1164,42,302,375,0,2792.0,38.24657534246575,2.0706959519419126,42,3480.0,0.08019531678592196,42,3480.0
410.0,76,1184,55,309,385,0,3270.0,43.026315789473685,2.060836943553382,55,3880.0,0.07264712070093854,55,3880.0
420.0,74,1209,51,318,392,0,3664.0,49.513513513513516,1.6578565305621482,51,4319.0,0.05893481628924424,51,4319.0
430.0,78,1243,60,324,402,0,4221.0,54.11538461538461,1.9311542669634445,60,4829.0,0.05131058235258104,60,4829.0
440.0,76,1277,66,334,410,0,4844.0,63.73684210526316,1.2026918613248956,66,5452.0,0.0446641538759196,66,5452.0
450.0,76,1313,48,338,414,0,4014.0,52.81578947368421,2.329723173441009,48,5343.0,0.0775069820921374,48,5343.0
460.0,69,1347,40,350,419,0,3667.0,53.14492753623188,3.383825289261781,40,4835.0,0.12310776428496961,40,4835.0
470.0,63,1379,38,364,427,0,3621.0,57.476190476190474,1.9401997855495492,38,4950.0,0.08345297483361264,38,4950.0
480.0,64,1418,45,370,434,0,4038.0,63.09375,2.352995022368411,45,5359.0,0.08459790046742034,45,5359.0
490.0,64,1442,41,379,443,0,4070.0,63.59375,2.3882355510563475,41,5279.0,0.08894153183896494,41,5279.0
