step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,17,1,0,13,0,0.0,0.0,7.298753827448409,1,0.0,0.5298059880688522,1,0.0
20.0,26,39,7,1,27,0,30.0,1.1538461538461537,5.63854634906914,7,30.0,0.3561784438394569,7,30.0
30.0,38,62,16,4,42,0,116.0,3.0526315789473686,4.491454220233261,16,116.0,0.20027701421235025,16,116.0
40.0,48,81,29,11,59,0,316.0,6.583333333333333,2.709927091256439,29,320.0,0.15382624811334886,29,320.0
50.0,58,116,27,14,72,0,350.0,6.0344827586206895,2.6136639814092897,27,447.0,0.10426436895118872,27,447.0
60.0,65,139,38,20,85,0,655.0,10.076923076923077,2.707550063930155,38,705.0,0.0919261518476568,38,705.0
70.0,69,172,38,30,99,0,612.0,8.869565217391305,2.2712666976597125,38,861.0,0.08369726972152929,38,861.0
80.0,71,201,49,39,110,0,996.0,14.028169014084508,2.3720021024424147,49,1087.0,0.07583972971565041,49,1087.0
90.0,70,233,38,48,118,0,651.0,9.3,2.7524643667504987,38,1128.0,0.10375178060345334,38,1128.0
100.0,66,272,37,61,127,0,786.0,11.909090909090908,3.3739024559885973,37,1089.0,0.11377638810456331,37,1089.0
110.0,63,292,35,73,136,0,707.0,11.222222222222221,2.530211526930975,35,1220.0,0.09294107645892233,35,1220.0
120.0,65,320,46,82,147,0,1119.0,17.215384615384615,2.6589689592067614,46,1435.0,0.09721136251680373,46,1435.0
130.0,66,355,39,91,157,0,823.0,12.469696969696969,1.8884793701813771,39,1455.0,0.06644112999976147,39,1455.0
140.0,65,403,37,98,163,0,915.0,14.076923076923077,3.171802946217722,37,1358.0,0.12168997720681336,37,1358.0
150.0,67,432,27,109,176,0,938.0,14.0,3.5261006596330176,27,1318.0,0.13833803992621999,27,1318.0
160.0,65,458,37,121,186,0,1254.0,19.29230769230769,3.071809323899796,37,1590.0,0.0920133709572671,37,1590.0
170.0,62,494,40,134,196,0,1565.0,25.241935483870968,2.7657363482886406,40,1931.0,0.09662118437297992,40,1931.0
180.0,63,522,44,143,206,0,1845.0,29.285714285714285,2.2462124302900546,44,2181.0,0.0714218912335585,44,2181.0
190.0,64,559,47,150,214,0,2276.0,35.5625,2.622884658004316,47,2571.0,0.09354074570712155,47,2571.0
200.0,63,592,51,158,221,0,2764.0,43.87301587301587,1.773440768396849,51,3045.0,0.06609784608227329,51,3045.0
210.0,65,621,40,163,228,0,1477.0,22.723076923076924,2.4022197607957003,40,2698.0,0.08798336317383673,40,2698.0
220.0,66,646,43,171,237,0,1445.0,21.893939393939394,2.756468947790623,43,2104.0,0.0992800181127177,43,2104.0
230.0,69,677,46,180,249,0,1767.0,25.608695652173914,2.1696870317239676,46,2361.0,0.07972878518803896,46,2361.0
240.0,70,703,53,187,257,0,2269.0,32.41428571428571,2.2782066972689248,53,2842.0,0.05603217279929285,53,2842.0
250.0,68,742,48,196,264,0,2626.0,38.61764705882353,1.8342739878861065,48,2899.0,0.0668108509325087,48,2899.0
