step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,11,16,1,0,11,0,0.0,0.0,7.912902210925634,1,0.0,0.5650690145508498,1,0.0
20.0,24,33,6,1,25,0,13.0,0.5416666666666666,6.398620059431598,6,13.0,0.34647570278643586,6,13.0
30.0,34,51,8,6,40,0,18.0,0.5294117647058824,6.690232739857984,8,18.0,0.3369942833288401,8,18.0
40.0,37,65,17,17,54,0,135.0,3.6486486486486487,4.454556659972725,17,136.0,0.2147289205085537,17,136.0
50.0,48,78,19,22,70,0,166.0,3.4583333333333335,4.858622756439311,19,187.0,0.21817986746326162,19,187.0
60.0,49,106,24,34,83,0,339.0,6.918367346938775,3.7752255229464136,24,375.0,0.15549445355082878,24,375.0
70.0,56,126,32,42,98,0,471.0,8.410714285714286,2.815394655778124,32,525.0,0.13939360862673567,32,525.0
80.0,57,156,39,50,107,0,817.0,14.333333333333334,2.770582199613041,39,829.0,0.13198702992256314,39,829.0
90.0,62,186,50,56,118,0,1248.0,20.129032258064516,1.7831376315759466,50,1250.0,0.059264658513012033,50,1250.0
100.0,65,212,40,60,125,0,1484.0,22.83076923076923,2.7950157179802138,40,1547.0,0.10957958808858553,40,1547.0
110.0,59,239,41,73,132,0,1882.0,31.89830508474576,2.8509396173740096,41,1885.0,0.08400810321590006,41,1885.0
120.0,56,264,31,83,139,0,1195.0,21.339285714285715,2.9513689675630936,31,1818.0,0.13139791283658656,31,1818.0
130.0,58,290,34,91,149,0,1275.0,21.982758620689655,3.383124742560988,34,1536.0,0.13012438677579738,34,1536.0
140.0,61,312,34,101,162,0,1510.0,24.75409836065574,3.0224478349171893,34,1803.0,0.11944053704123081,34,1803.0
150.0,63,336,43,110,173,0,1887.0,29.952380952380953,2.7803500350331345,43,2149.0,0.09991721555899995,43,2149.0
160.0,62,372,34,119,181,0,2053.0,33.11290322580645,3.0744492442177473,34,2161.0,0.11132765198124944,34,2161.0
170.0,61,409,41,129,190,0,2400.0,39.34426229508197,2.970384647233174,41,2415.0,0.11064107952319414,41,2415.0
180.0,59,443,34,139,198,0,1124.0,19.050847457627118,3.310241624176731,34,2039.0,0.1169544111825802,34,2039.0
190.0,56,471,35,151,207,0,1155.0,20.625,3.3045999632416527,35,1558.0,0.12091354048291837,35,1558.0
200.0,55,509,30,161,216,0,672.0,12.218181818181819,3.0865664823160817,30,1459.0,0.12897516966025832,30,1459.0
210.0,60,532,41,169,229,0,615.0,10.25,2.258663383776622,41,1322.0,0.09100590652582102,41,1322.0
220.0,64,564,35,175,239,0,751.0,11.734375,2.793675894849952,35,1205.0,0.10644826788466882,35,1205.0
230.0,68,582,44,185,253,0,1120.0,16.470588235294116,3.2606953917798913,44,1415.0,0.08650915624933349,44,1415.0
240.0,65,606,34,198,263,0,639.0,9.830769230769231,3.054134318741401,34,1354.0,0.12999118873351034,34,1354.0
250.0,64,637,37,209,273,0,793.0,12.390625,3.0896622924481454,37,1230.0,0.08800102189594926,37,1230.0
260.0,62,661,42,221,283,0,889.0,14.338709677419354,1.3228562258157035,42,1429.0,0.060116815994521886,42,1429.0
270.0,63,693,44,225,288,0,1200.0,19.047619047619047,1.3372731617754394,44,1559.0,0.053522773086809756,44,1559.0
280.0,67,726,38,229,296,0,1126.0,16.80597014925373,2.4079278707872067,38,1652.0,0.08695051293425607,38,1652.0
290.0,67,753,48,238,305,0,1500.0,22.388059701492537,1.4844839329435755,48,1943.0,0.057369613106128474,48,1943.0
300.0,71,768,48,243,314,0,1776.0,25.014084507042252,1.8088268948109418,48,2250.0,0.07116913344539585,48,2250.0
310.0,72,807,51,249,321,0,2206.0,30.63888888888889,2.505970479763453,51,2510.0,0.08358211661191481,51,2510.0
320.0,70,839,46,259,329,0,1637.0,23.385714285714286,1.8356800856889983,46,2265.0,0.07722116261905074,46,2265.0
330.0,77,866,47,265,342,0,1056.0,13.714285714285714,2.4852260358179645,47,2046.0,0.10261917227798191,47,2046.0
340.0,79,896,52,273,352,0,1325.0,16.772151898734176,1.5358583829305799,52,2378.0,0.05425533342608503,52,2378.0
350.0,79,922,59,281,360,0,1851.0,23.430379746835442,1.8374760408309487,59,2827.0,0.07411055168045884,59,2827.0
360.0,78,958,59,288,366,0,2220.0,28.46153846153846,1.3780772959828944,59,2812.0,0.044564522474145093,59,2812.0
370.0,79,992,60,294,373,0,2787.0,35.278481012658226,1.9051942344916482,60,3184.0,0.053055887461445315,60,3184.0
380.0,79,1023,55,303,382,0,2290.0,28.9873417721519,1.803663606138113,55,3241.0,0.06294778030237197,55,3241.0
390.0,75,1047,56,312,387,0,2559.0,34.12,2.494130534102866,56,3189.0,0.0834221564444408,56,3189.0
400.0,70,1083,57,324,394,0,3113.0,44.47142857142857,1.75083656935521,57,3431.0,0.038554955782486425,57,3431.0
410.0,70,1108,40,332,402,0,1731.0,24.728571428571428,2.649608092738,40,2990.0,0.10586483416081023,40,2990.0
420.0,69,1138,34,342,411,0,1084.0,15.710144927536232,4.072153805652091,34,2075.0,0.17913107488111485,34,2075.0
430.0,66,1166,41,355,421,0,934.0,14.151515151515152,1.4801427893518382,41,2181.0,0.06157118602212526,41,2181.0
440.0,69,1191,50,360,429,0,1206.0,17.47826086956522,1.4193818548134425,50,2316.0,0.04132428358475274,50,2316.0
450.0,69,1219,52,366,435,0,1712.0,24.81159420289855,2.1030268138626615,52,2568.0,0.07464040585440282,52,2568.0
460.0,68,1252,41,374,442,0,1801.0,26.485294117647058,2.699678954670075,41,2308.0,0.09036515992405104,41,2308.0
470.0,63,1284,38,386,449,0,2107.0,33.44444444444444,3.3550008797450404,38,2265.0,0.12761739652159076,38,2265.0
480.0,59,1312,30,397,456,0,1324.0,22.440677966101696,3.0900118010935973,30,2051.0,0.11533772333867583,30,2051.0
490.0,59,1342,42,407,466,0,1413.0,23.949152542372882,1.7166171635354324,42,2180.0,0.09278347424407563,42,2180.0
500.0,67,1381,44,410,477,0,1611.0,24.044776119402986,1.964872137868151,44,2437.0,0.08653971264927152,44,2437.0
510.0,71,1405,51,417,488,0,2049.0,28.859154929577464,2.381705648037862,51,2786.0,0.0850611040082487,51,2786.0
520.0,67,1447,44,426,493,0,1994.0,29.761194029850746,2.523403849198898,44,2975.0,0.07569630379208947,44,2975.0
530.0,61,1484,36,437,498,0,2212.0,36.26229508196721,3.567978622355156,36,3049.0,0.140750903993357,36,3049.0
540.0,56,1527,31,449,505,0,1045.0,18.660714285714285,2.220271916510011,31,2815.0,0.09158995662214227,31,2815.0
550.0,60,1561,37,455,515,0,915.0,15.25,2.5922026089466446,37,2062.0,0.10097931897240359,37,2062.0
560.0,61,1595,34,462,523,0,1096.0,17.9672131147541,3.1142294560183283,34,2196.0,0.10705835435563302,34,2196.0
570.0,59,1619,45,473,532,0,1489.0,25.23728813559322,1.916633918713626,45,2572.0,0.05644197616090027,45,2572.0
580.0,59,1649,38,480,539,0,1710.0,28.983050847457626,2.267206453052088,38,2355.0,0.0873838908475135,38,2355.0
590.0,57,1692,38,487,544,0,2049.0,35.94736842105263,2.819276304283045,38,2321.0,0.09683731158310012,38,2321.0
600.0,56,1725,40,496,552,0,1763.0,31.482142857142858,1.5901808724924504,40,2478.0,0.08000375833258246,40,2478.0
610.0,60,1763,38,500,560,0,1611.0,26.85,1.7651314526204516,38,2421.0,0.07249283257521733,38,2421.0
620.0,67,1807,46,505,572,0,2001.0,29.865671641791046,2.262638310214519,46,2489.0,0.09492745943465583,46,2489.0
630.0,69,1838,44,512,581,0,2012.0,29.159420289855074,2.692604608399403,44,2636.0,0.0867917978560407,44,2636.0
640.0,61,1868,36,525,586,0,2332.0,38.22950819672131,3.824967333322589,36,2782.0,0.13830648807121937,36,2782.0
