step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,14,27,0,0,14,0,0.0,0.0,7.5219886835446,0,0.0,0.5222387138618435,0,0.0
20.0,29,56,6,0,29,0,18.0,0.6206896551724138,6.568347664444576,6,19.0,0.38686264054683334,6,19.0
30.0,40,77,20,6,46,0,133.0,3.325,3.014745385543912,20,135.0,0.1931578756072036,20,135.0
40.0,51,108,29,9,60,0,338.0,6.627450980392157,2.734628366558735,29,347.0,0.13377471167113442,29,347.0
50.0,57,143,41,14,71,0,668.0,11.719298245614034,2.097300520670776,41,675.0,0.0700501360494152,41,675.0
60.0,58,174,28,20,78,0,557.0,9.60344827586207,3.574985928335843,28,767.0,0.14144134310232123,28,767.0
70.0,59,200,35,32,91,0,778.0,13.186440677966102,2.466416061363105,35,891.0,0.09770094451355807,35,891.0
80.0,66,215,31,38,104,0,452.0,6.848484848484849,2.5948213506879982,31,916.0,0.1074912672240405,31,916.0
90.0,70,235,50,46,116,0,740.0,10.571428571428571,1.593684112501802,50,1120.0,0.058956018187437516,50,1120.0
100.0,74,281,34,51,125,0,329.0,4.445945945945946,2.455345267990364,34,1142.0,0.0830222460313594,34,1142.0
110.0,66,309,38,63,129,0,543.0,8.227272727272727,3.8283976695995547,38,1157.0,0.13056633306334484,38,1157.0
120.0,63,342,40,76,139,0,813.0,12.904761904761905,2.3081538094210923,40,1335.0,0.08632454771535096,40,1335.0
130.0,66,365,50,83,149,0,1239.0,18.772727272727273,2.0422328032884804,50,1642.0,0.08454273985867018,50,1642.0
140.0,67,391,42,90,157,0,894.0,13.343283582089553,2.421993524458211,42,1614.0,0.0807375196990985,42,1614.0
150.0,64,416,46,99,163,0,1173.0,18.328125,2.0790792866941965,46,1703.0,0.06335729890093492,46,1703.0
160.0,62,457,38,106,168,0,1081.0,17.43548387096774,2.7256172893702217,38,1795.0,0.0762242764137567,38,1795.0
170.0,57,487,38,118,175,0,1282.0,22.49122807017544,2.3146772361926664,38,1965.0,0.09757857648929838,38,1965.0
180.0,60,513,36,125,185,0,935.0,15.583333333333334,2.345298349297195,36,1879.0,0.10780470988525377,36,1879.0
190.0,60,538,41,132,192,0,983.0,16.383333333333333,2.536711826109512,41,1590.0,0.07889981365712072,41,1590.0
200.0,61,571,35,140,201,0,923.0,15.131147540983607,2.738547946721953,35,1484.0,0.1103602969950688,35,1484.0
210.0,60,598,38,150,210,0,1210.0,20.166666666666668,2.9696806262659625,38,1541.0,0.08905755216581608,38,1541.0
220.0,60,619,41,161,221,0,1477.0,24.616666666666667,2.222551349682068,41,1705.0,0.09474217759993933,41,1705.0
230.0,64,638,45,167,231,0,1877.0,29.328125,2.4181600363043976,45,1964.0,0.09848042778082886,45,1964.0
240.0,70,662,43,173,243,0,1911.0,27.3,2.0477370526634,43,2171.0,0.07560831885197218,43,2171.0
250.0,69,693,47,182,251,0,2287.0,33.14492753623188,2.2018149921540053,47,2454.0,0.07235704857293243,47,2454.0
260.0,68,724,57,192,260,0,2801.0,41.19117647058823,1.2192108583195571,57,2896.0,0.045605011980733426,57,2896.0
270.0,69,762,54,196,265,0,1979.0,28.681159420289855,1.0462952723805394,54,3074.0,0.05125175439408045,54,3074.0
