step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,12,24,1,0,12,0,0.0,0.0,7.823972651982969,1,0.0,0.5788134856471332,1,0.0
20.0,27,45,6,0,27,0,21.0,0.7777777777777778,5.798073368169544,6,22.0,0.32485674806458686,6,22.0
30.0,34,65,10,6,40,0,70.0,2.0588235294117645,5.124753841918611,10,72.0,0.26546175254450827,10,72.0
40.0,43,90,25,13,56,0,234.0,5.441860465116279,3.338325345355329,25,240.0,0.13980907923467534,25,240.0
50.0,51,108,25,19,70,0,317.0,6.215686274509804,3.915427459649759,25,350.0,0.1897635809850957,25,350.0
60.0,55,132,32,29,84,0,590.0,10.727272727272727,3.3398390036052024,32,597.0,0.12706760986635543,32,597.0
70.0,60,157,34,38,98,0,581.0,9.683333333333334,3.051404996553117,34,710.0,0.12923836743568126,34,710.0
80.0,60,175,39,47,107,0,918.0,15.3,2.7088648155888735,39,935.0,0.10883751454169978,39,935.0
90.0,62,194,41,55,117,0,809.0,13.048387096774194,1.370185564368826,41,1183.0,0.06825040404550355,41,1183.0
100.0,65,218,44,59,124,0,886.0,13.63076923076923,1.643662026543237,44,1305.0,0.06841810557703827,44,1305.0
110.0,68,242,34,64,132,0,594.0,8.735294117647058,2.135964747075381,34,1344.0,0.08179356921594087,34,1344.0
120.0,68,275,46,73,141,0,931.0,13.691176470588236,2.1791312506477856,46,1471.0,0.06893633130627949,46,1471.0
130.0,73,319,41,80,153,0,704.0,9.643835616438356,3.1075259346559165,41,1527.0,0.1001497619506221,41,1527.0
140.0,69,344,48,95,164,0,1063.0,15.405797101449275,2.1701874565673878,48,1613.0,0.06959370995541989,48,1613.0
150.0,68,377,35,102,170,0,712.0,10.470588235294118,2.932878457623932,35,1530.0,0.103293214466234,35,1530.0
160.0,64,409,36,114,178,0,886.0,13.84375,3.528038569050434,36,1468.0,0.1424967785489848,36,1468.0
170.0,62,451,43,126,188,0,1282.0,20.677419354838708,2.367145797965306,43,1706.0,0.0808187832251874,43,1706.0
180.0,62,487,50,134,196,0,1754.0,28.29032258064516,1.6442809257256648,50,2156.0,0.05163178733159128,50,2156.0
190.0,61,534,33,139,200,0,1574.0,25.80327868852459,2.901352093742879,33,2241.0,0.10425148776090482,33,2241.0
200.0,59,558,31,150,209,0,1776.0,30.10169491525424,3.9557088195670578,31,2222.0,0.1493205022270986,31,2222.0
210.0,56,589,34,163,219,0,954.0,17.035714285714285,2.200915273119513,34,2091.0,0.12590601026385836,34,2091.0
220.0,60,631,41,167,227,0,957.0,15.95,2.1488628008610595,41,1712.0,0.09112865013274582,41,1712.0
230.0,70,652,37,173,243,0,457.0,6.5285714285714285,2.350608266224321,37,1618.0,0.09341488530441745,37,1618.0
240.0,71,686,31,183,254,0,657.0,9.253521126760564,2.6678428028496097,31,1480.0,0.10215429391656342,31,1480.0
250.0,73,722,44,192,265,0,949.0,13.0,1.1668592997463079,44,1578.0,0.055216925183104726,44,1578.0
260.0,77,750,56,196,273,0,1420.0,18.441558441558442,1.373346597570475,56,1636.0,0.04527450576570217,56,1636.0
270.0,75,790,47,202,277,0,1326.0,17.68,2.2110433938242497,47,1866.0,0.0639893758194287,47,1866.0
280.0,72,823,47,212,284,0,1611.0,22.375,2.8225897821759287,47,1952.0,0.1086981704695754,47,1952.0
290.0,68,855,48,223,291,0,1736.0,25.529411764705884,1.753752229737687,48,2170.0,0.07339894677362649,48,2170.0
300.0,70,894,53,229,299,0,2090.0,29.857142857142858,1.7350403236453573,53,2506.0,0.06977420280884228,53,2506.0
