step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,12,16,1,0,12,0,0.0,0.0,7.754201148105502,1,0.0,0.5760901462830516,1,0.0
20.0,26,37,7,0,26,0,20.0,0.7692307692307693,6.151992045131847,7,20.0,0.3537654051611028,7,20.0
30.0,36,66,15,5,41,0,117.0,3.25,4.717236529131377,15,117.0,0.2346766410705047,15,117.0
40.0,47,87,25,10,57,0,313.0,6.659574468085107,3.6094151039975833,25,315.0,0.18266096925617004,25,315.0
50.0,57,105,15,15,72,0,150.0,2.6315789473684212,4.4092314735812,15,274.0,0.18956840589598925,15,274.0
60.0,53,132,27,30,83,0,351.0,6.622641509433962,3.516124077939555,27,383.0,0.14387611775086334,27,383.0
70.0,58,157,34,40,98,0,642.0,11.068965517241379,3.026820370351775,34,680.0,0.11364339167250269,34,680.0
80.0,62,181,30,49,111,0,646.0,10.419354838709678,3.4638404612262814,30,791.0,0.15261576198300736,30,791.0
90.0,63,208,38,59,122,0,956.0,15.174603174603174,2.9379929993283285,38,1030.0,0.10054469888752401,38,1030.0
100.0,63,236,44,69,132,0,1106.0,17.555555555555557,2.083688889894343,44,1245.0,0.07472232324508901,44,1245.0
110.0,62,259,45,77,139,0,1386.0,22.35483870967742,1.8512532529441572,45,1484.0,0.06942516628730165,45,1484.0
120.0,65,298,52,82,147,0,1754.0,26.984615384615385,1.7418159218152696,52,1859.0,0.07842808707570449,52,1859.0
130.0,68,332,46,87,155,0,2036.0,29.941176470588236,2.111481591936152,46,2197.0,0.0795413108200105,46,2197.0
140.0,67,361,51,96,163,0,2501.0,37.32835820895522,2.036931754634647,51,2602.0,0.06472893560447415,51,2602.0
150.0,67,389,38,103,170,0,2087.0,31.149253731343283,2.691495512089692,38,2626.0,0.10631754064511326,38,2626.0
160.0,65,405,41,115,180,0,2274.0,34.98461538461538,3.241924465007733,41,2550.0,0.12757289553276374,41,2550.0
170.0,62,438,36,126,188,0,2315.0,37.33870967741935,2.777321445841826,36,2648.0,0.08820858126264579,36,2648.0
180.0,62,468,39,137,199,0,2636.0,42.516129032258064,2.5622980337411114,39,2850.0,0.10804961632441773,39,2850.0
190.0,65,490,38,145,210,0,2853.0,43.89230769230769,2.7280069379486163,38,3028.0,0.09816743753901402,38,3028.0
200.0,65,511,46,155,220,0,3233.0,49.738461538461536,2.015342599184939,46,3345.0,0.06688760087846435,46,3345.0
210.0,66,539,41,162,228,0,3268.0,49.515151515151516,1.8437783003305688,41,3553.0,0.05502936461989735,41,3553.0
220.0,67,564,43,169,236,0,3627.0,54.134328358208954,3.1987219998359997,43,3782.0,0.12524918642445182,43,3782.0
230.0,67,597,40,179,246,0,1815.0,27.08955223880597,1.3536072145757592,40,3637.0,0.06660539240355431,40,3637.0
240.0,69,641,49,183,252,0,1167.0,16.91304347826087,1.88929207335478,49,2302.0,0.057864792865811567,49,2302.0
250.0,67,676,37,190,257,0,795.0,11.865671641791044,1.9035113229022744,37,2272.0,0.06178239580721558,37,2272.0
260.0,67,709,36,198,265,0,953.0,14.223880597014926,2.72058201391755,36,2299.0,0.09995665802067549,36,2299.0
270.0,67,734,41,209,276,0,1318.0,19.671641791044777,2.966174823659234,41,2434.0,0.10930035795248484,41,2434.0
280.0,66,752,39,221,287,0,846.0,12.818181818181818,2.329100472998362,39,2430.0,0.09430693804532903,39,2430.0
290.0,67,779,45,230,297,0,1085.0,16.19402985074627,2.6118537713291654,45,2388.0,0.08534642023636166,45,2388.0
300.0,68,806,51,239,307,0,1560.0,22.941176470588236,2.4012993469453656,51,2634.0,0.07323824275974256,51,2634.0
310.0,68,841,49,248,316,0,1470.0,21.61764705882353,1.998052209439688,49,2311.0,0.07472601919738839,49,2311.0
320.0,67,869,50,256,323,0,1491.0,22.253731343283583,1.9258936717282447,50,1913.0,0.07360517142254616,50,1913.0
330.0,68,900,45,262,330,0,1498.0,22.029411764705884,2.067584372989912,45,2060.0,0.07597127404650697,45,2060.0
340.0,67,932,51,270,337,0,1873.0,27.955223880597014,1.9933666201484497,51,2336.0,0.06584530198513561,51,2336.0
350.0,68,960,47,277,345,0,2189.0,32.19117647058823,1.957802563613682,47,2422.0,0.06162276056144575,47,2422.0
360.0,69,986,50,284,353,0,2652.0,38.43478260869565,2.048446121671109,50,2780.0,0.056420383188147544,50,2780.0
370.0,69,1012,41,292,361,0,2445.0,35.43478260869565,2.321522573316977,41,2861.0,0.08952484703647338,41,2861.0
380.0,69,1031,47,302,371,0,2748.0,39.82608695652174,2.112690482006329,47,3023.0,0.08052874086186465,47,3023.0
390.0,72,1059,45,309,381,0,3000.0,41.666666666666664,1.9965530539514984,45,3349.0,0.07297700943204993,45,3349.0
400.0,75,1090,54,317,392,0,3473.0,46.306666666666665,2.1812506786130434,54,3741.0,0.08626515418368247,54,3741.0
410.0,75,1118,45,325,400,0,1740.0,23.2,2.4636057317937885,45,3333.0,0.06474795085960433,45,3333.0
420.0,70,1143,51,338,408,0,1384.0,19.771428571428572,2.66667990501505,51,2323.0,0.07344608253388779,51,2323.0
430.0,66,1171,36,348,414,0,1180.0,17.87878787878788,2.7900060638211017,36,2250.0,0.11376029835890449,36,2250.0
440.0,65,1213,37,359,424,0,825.0,12.692307692307692,2.4807842557520297,37,2264.0,0.09439270231488757,37,2264.0
450.0,66,1246,38,368,434,0,1001.0,15.166666666666666,2.24900469399234,38,2050.0,0.08047565201601264,38,2050.0
460.0,64,1277,47,378,442,0,1405.0,21.953125,2.234521061493242,47,2196.0,0.06260776833102998,47,2196.0
470.0,62,1305,43,386,448,0,1126.0,18.161290322580644,1.5760704794485931,43,2327.0,0.07584141946831478,43,2327.0
480.0,64,1337,44,390,454,0,1410.0,22.03125,2.4397181099481307,44,1947.0,0.09528683796732476,44,1947.0
490.0,64,1368,44,398,462,0,1744.0,27.25,1.9369382901835297,44,2297.0,0.07466112469822535,44,2297.0
500.0,62,1396,51,406,468,0,2224.0,35.87096774193548,1.5166147506455858,51,2763.0,0.03668598834542729,51,2763.0
510.0,63,1421,49,412,475,0,1800.0,28.571428571428573,1.1433637840742041,49,2979.0,0.048747761262113894,49,2979.0
520.0,64,1451,49,415,479,0,1794.0,28.03125,1.5979427478526398,49,2885.0,0.046756539321731086,49,2885.0
530.0,63,1489,39,421,484,0,1403.0,22.26984126984127,2.537153155369686,39,2554.0,0.11910451849984943,39,2554.0
540.0,65,1517,44,428,493,0,1645.0,25.307692307692307,3.035871342316945,44,2651.0,0.11841392470039165,44,2651.0
550.0,65,1554,51,436,501,0,2109.0,32.44615384615385,1.8571549847097486,51,3016.0,0.04642208368061031,51,3016.0
560.0,65,1580,47,444,509,0,2368.0,36.43076923076923,1.743077867716065,47,2937.0,0.05522163032919683,47,2937.0
570.0,62,1611,47,451,513,0,2663.0,42.95161290322581,1.9138871891273053,47,3075.0,0.07826014442584031,47,3075.0
580.0,66,1630,37,456,522,0,2274.0,34.45454545454545,2.8522316456945616,37,3117.0,0.0910652621759146,37,3117.0
590.0,59,1664,41,468,527,0,2482.0,42.067796610169495,2.5614357698310006,41,3073.0,0.058775691667786865,41,3073.0
600.0,53,1689,38,477,530,0,2741.0,51.716981132075475,1.4730165554081551,38,3152.0,0.06904983919425575,38,3152.0
610.0,54,1729,41,481,535,0,3096.0,57.333333333333336,1.7417711038660906,41,3398.0,0.06826957614011656,41,3398.0
620.0,58,1763,38,485,543,0,3340.0,57.58620689655172,2.111746325829847,38,3603.0,0.0781380439629846,38,3603.0
630.0,57,1784,43,492,549,0,3727.0,65.3859649122807,2.3502385015523837,43,3873.0,0.0916704064222748,43,3873.0
640.0,53,1821,30,500,553,0,3235.0,61.0377358490566,3.2090514859771937,30,3812.0,0.11459552571466805,30,3812.0
650.0,52,1855,32,512,564,0,3405.0,65.48076923076923,2.9521065687645436,32,3733.0,0.1361076794343186,32,3733.0
660.0,56,1868,40,519,575,0,3721.0,66.44642857142857,2.1081642150126423,40,4049.0,0.08516691271704856,40,4049.0
670.0,58,1897,48,525,583,0,4159.0,71.70689655172414,1.0899161394274623,48,4488.0,0.05201443812679352,48,4488.0
680.0,62,1931,35,528,590,0,1622.0,26.161290322580644,2.802161218933073,35,3065.0,0.09471614867900513,35,3065.0
690.0,59,1954,37,539,598,0,1325.0,22.45762711864407,2.8388295717532084,37,2247.0,0.12594223525512688,37,2247.0
700.0,62,1974,38,547,609,0,1532.0,24.70967741935484,1.9402141106386444,38,2514.0,0.07603357289801795,38,2514.0
710.0,65,1994,51,553,618,0,1977.0,30.415384615384614,1.6462635218284514,51,2952.0,0.06521572780862929,51,2952.0
720.0,66,2031,40,558,624,0,2151.0,32.59090909090909,2.4831694849011674,40,2625.0,0.09326657439119355,40,2625.0
730.0,65,2063,43,568,633,0,2503.0,38.50769230769231,2.3430099223387137,43,2678.0,0.08148378202032516,43,2678.0
740.0,65,2099,50,576,641,0,2957.0,45.49230769230769,1.5231840309161604,50,3122.0,0.061653406838213784,50,3122.0
750.0,69,2125,48,580,649,0,1954.0,28.318840579710145,1.4638003617583266,48,3221.0,0.057823087573143445,48,3221.0
760.0,72,2153,49,586,658,0,1587.0,22.041666666666668,2.4128489594552702,49,2540.0,0.08943932886147306,49,2540.0
770.0,70,2179,41,595,665,0,846.0,12.085714285714285,1.8457773005458487,41,2413.0,0.0808181894845665,41,2413.0
780.0,70,2215,42,603,673,0,917.0,13.1,2.3335718493701028,42,2173.0,0.10029725530053206,42,2173.0
790.0,76,2235,37,610,686,0,782.0,10.289473684210526,2.576620964653174,37,2055.0,0.09294736374808389,37,2055.0
800.0,75,2263,43,621,696,0,1062.0,14.16,3.7009515308036907,43,2065.0,0.14844325098343622,43,2065.0
810.0,68,2282,41,636,704,0,1228.0,18.058823529411764,2.0844266577519988,41,1984.0,0.08139919322933366,41,1984.0
820.0,67,2317,48,644,711,0,1624.0,24.238805970149254,2.176461651018798,48,2271.0,0.06685142986649631,48,2271.0
830.0,68,2352,44,651,719,0,1145.0,16.83823529411765,2.5971708986267554,44,2281.0,0.09221291196494989,44,2281.0
840.0,67,2381,48,662,729,0,1403.0,20.940298507462686,2.0562255257155706,48,2290.0,0.08257583333735109,48,2290.0
850.0,71,2413,44,669,740,0,974.0,13.71830985915493,2.0306931877600234,44,1949.0,0.0798603877587445,44,1949.0
860.0,73,2424,47,676,749,0,1198.0,16.410958904109588,2.489270053199043,47,1742.0,0.09765542452104917,47,1742.0
870.0,73,2456,47,685,758,0,1350.0,18.493150684931507,1.874423900555517,47,2033.0,0.07562196819127982,47,2033.0
880.0,76,2483,57,692,768,0,1832.0,24.105263157894736,1.8355550303952963,57,2384.0,0.06127980888997177,57,2384.0
890.0,79,2509,51,698,777,0,1944.0,24.60759493670886,2.06454665373011,51,2516.0,0.04816336439708228,51,2516.0
900.0,73,2534,56,710,783,0,2433.0,33.32876712328767,1.8865322348211366,56,2865.0,0.041688992906160835,56,2865.0
910.0,70,2574,57,718,788,0,2868.0,40.97142857142857,1.1590778721298336,57,3339.0,0.03941178413203677,57,3339.0
920.0,72,2613,57,722,794,0,3394.0,47.138888888888886,1.7078151920172635,57,3795.0,0.07033782984469909,57,3795.0
930.0,75,2637,49,727,802,0,3083.0,41.10666666666667,2.036775646116436,49,3709.0,0.06741633556594885,49,3709.0
940.0,79,2667,54,735,814,0,3326.0,42.10126582278481,2.557731456239362,54,3722.0,0.09412392914880638,54,3722.0
