step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,15,1,0,13,0,0.0,0.0,7.344026756064567,1,0.0,0.5410005693088578,1,0.0
20.0,27,47,7,1,28,0,14.0,0.5185185185185185,5.535780613252282,7,14.0,0.31936951088471466,7,14.0
30.0,37,65,12,5,42,0,84.0,2.27027027027027,5.316105886593473,12,84.0,0.2623502056895682,12,84.0
40.0,40,89,23,16,56,0,243.0,6.075,3.508338796102371,23,244.0,0.17334972286457692,23,244.0
50.0,51,114,21,21,72,0,259.0,5.078431372549019,3.473720097088906,21,336.0,0.18840194138146132,21,336.0
60.0,59,143,35,28,87,0,501.0,8.491525423728813,3.269332862796047,35,503.0,0.12039402443858066,35,503.0
70.0,65,166,36,37,102,0,714.0,10.984615384615385,2.935285085478765,36,744.0,0.11954885887223209,36,744.0
80.0,66,199,44,47,113,0,1093.0,16.560606060606062,2.875649541639133,44,1097.0,0.09761867400979136,44,1097.0
90.0,67,227,40,57,124,0,1352.0,20.17910447761194,2.1724758020780954,40,1418.0,0.08559948960809738,40,1418.0
100.0,68,257,50,65,133,0,1791.0,26.33823529411765,2.1498211513717833,50,1799.0,0.08456426406918242,50,1799.0
110.0,68,284,41,72,140,0,1328.0,19.529411764705884,2.8235321795642974,41,1827.0,0.10233559443445278,41,1827.0
120.0,65,311,36,84,149,0,1319.0,20.29230769230769,3.294471657857046,36,1607.0,0.12687657899520638,36,1607.0
130.0,61,347,32,96,157,0,684.0,11.21311475409836,3.0266959150225605,32,1303.0,0.11146045248999993,32,1303.0
140.0,61,356,35,106,167,0,785.0,12.868852459016393,3.4803947370711708,35,1183.0,0.12775731341407653,35,1183.0
150.0,62,393,32,117,179,0,484.0,7.806451612903226,3.0465835572288404,32,1061.0,0.11455702979887492,32,1061.0
160.0,58,419,36,129,187,0,736.0,12.689655172413794,3.024715975548358,36,1118.0,0.11334577509105273,36,1118.0
170.0,63,434,35,138,201,0,519.0,8.238095238095237,2.2444719976246783,35,1214.0,0.0977964915669211,35,1214.0
180.0,68,467,41,144,212,0,818.0,12.029411764705882,2.508353298636901,41,1273.0,0.06729408066810297,41,1273.0
190.0,69,487,49,154,223,0,993.0,14.391304347826088,1.7856175332327209,49,1414.0,0.07364267679782956,49,1414.0
200.0,70,526,46,161,231,0,1331.0,19.014285714285716,2.15947538632998,46,1651.0,0.0784716787372524,46,1651.0
210.0,71,550,45,168,239,0,908.0,12.788732394366198,2.3598949717397804,45,1655.0,0.07899627487232638,45,1655.0
220.0,70,580,51,177,247,0,1208.0,17.257142857142856,2.0489801905786407,51,1655.0,0.060846294776292206,51,1655.0
230.0,68,617,42,186,254,0,1508.0,22.176470588235293,2.4920449112673446,42,1864.0,0.09312356414406084,42,1864.0
240.0,65,641,42,196,261,0,1904.0,29.29230769230769,3.5019223805345567,42,2127.0,0.11807721667880357,42,2127.0
250.0,59,674,36,208,267,0,1699.0,28.796610169491526,2.072986523409799,36,2282.0,0.07746134515111153,36,2282.0
260.0,59,711,40,215,274,0,1725.0,29.23728813559322,2.275416599009168,40,2201.0,0.0897667593928726,40,2201.0
270.0,63,726,40,222,285,0,1927.0,30.58730158730159,2.4589683237510935,40,2340.0,0.09562816421128713,40,2340.0
280.0,67,745,45,229,296,0,2309.0,34.46268656716418,2.491293680228116,45,2701.0,0.10529514103586118,45,2701.0
290.0,66,776,48,238,304,0,2633.0,39.89393939393939,1.4846008771751305,48,2961.0,0.05789238088546541,48,2961.0
300.0,65,806,50,244,309,0,3105.0,47.76923076923077,1.6797488389170376,50,3284.0,0.07049743799860936,50,3284.0
310.0,68,837,56,249,317,0,3631.0,53.39705882352941,1.4509483941875987,56,3802.0,0.055675722527784806,56,3802.0
320.0,71,872,46,254,325,0,3816.0,53.74647887323944,1.9619781079769885,46,4133.0,0.07666486498263067,46,4133.0
330.0,71,902,48,263,334,0,4248.0,59.83098591549296,2.546106763248169,48,4428.0,0.11935824113742342,48,4428.0
340.0,68,947,40,273,341,0,3520.0,51.76470588235294,2.8617156256830905,40,4304.0,0.10723031164930284,40,4304.0
350.0,66,979,41,284,350,0,3591.0,54.40909090909091,3.1776124289351313,41,3916.0,0.10760879812413134,41,3916.0
360.0,62,1001,46,298,360,0,4004.0,64.58064516129032,2.034537906680802,46,4140.0,0.0739136669704032,46,4140.0
370.0,63,1031,42,304,367,0,4297.0,68.2063492063492,2.64370920696725,42,4458.0,0.09395027874629865,42,4458.0
380.0,62,1073,48,313,375,0,4743.0,76.5,1.8582964078126796,48,4873.0,0.07050839562513812,48,4873.0
390.0,63,1114,34,319,382,0,1966.0,31.206349206349206,2.8999355477867854,34,3865.0,0.12042248375919995,34,3865.0
400.0,61,1141,35,330,391,0,1517.0,24.868852459016395,3.5168919730044266,35,2334.0,0.13699132643442277,35,2334.0
410.0,61,1162,35,342,403,0,1600.0,26.229508196721312,2.8215760176600693,35,2525.0,0.11688847424647246,35,2525.0
420.0,60,1192,38,351,411,0,1946.0,32.43333333333333,2.7249188783475944,38,2768.0,0.09210253288182435,38,2768.0
430.0,58,1215,37,360,418,0,2183.0,37.63793103448276,2.4032692794978474,37,3065.0,0.10534466087507804,37,3065.0
440.0,60,1240,43,367,427,0,2585.0,43.083333333333336,2.0997410318311784,43,3408.0,0.07729900291581288,43,3408.0
450.0,61,1267,37,374,435,0,2596.0,42.557377049180324,2.236191751611993,37,3003.0,0.0902095484949739,37,3003.0
460.0,62,1288,40,381,443,0,2869.0,46.274193548387096,2.4959971751509538,40,3018.0,0.10677632618664841,40,3018.0
470.0,63,1323,41,389,452,0,1626.0,25.80952380952381,1.296020120245613,41,3004.0,0.059673579623215414,41,3004.0
480.0,68,1355,54,393,461,0,1069.0,15.720588235294118,1.2267731526609433,54,2775.0,0.05470631217372747,54,2775.0
490.0,71,1378,43,397,468,0,962.0,13.549295774647888,2.2856056537335645,43,2304.0,0.06525824855326745,43,2304.0
500.0,67,1405,47,408,475,0,1335.0,19.925373134328357,2.682459924049015,47,2410.0,0.11843454107397552,47,2410.0
510.0,63,1435,50,417,480,0,1803.0,28.61904761904762,1.760948268143229,50,2838.0,0.041410688746062,50,2838.0
520.0,60,1462,38,425,485,0,1217.0,20.283333333333335,2.519208207780528,38,2816.0,0.0822284050441003,38,2816.0
530.0,59,1485,36,434,493,0,1332.0,22.576271186440678,3.2924728598493096,36,2732.0,0.1240678971979964,36,2732.0
540.0,56,1508,37,444,500,0,1167.0,20.839285714285715,1.814995126518378,37,2630.0,0.06913002694989878,37,2630.0
550.0,58,1533,43,449,507,0,1398.0,24.103448275862068,1.5749903885310614,43,2651.0,0.05613795316543584,43,2651.0
560.0,62,1557,46,454,516,0,1669.0,26.919354838709676,1.6590080971346028,46,2553.0,0.0683099083866456,46,2553.0
570.0,64,1595,36,459,523,0,856.0,13.375,2.519801578261923,36,2132.0,0.08231815150578867,36,2132.0
580.0,66,1632,41,468,534,0,932.0,14.121212121212121,2.6576316160724787,41,1991.0,0.10748100090693505,41,1991.0
590.0,69,1660,34,476,545,0,677.0,9.81159420289855,2.67041489040887,34,1986.0,0.10396931779181803,34,1986.0
600.0,65,1693,42,488,553,0,942.0,14.492307692307692,2.9734439945957805,42,2111.0,0.11759096213386792,42,2111.0
610.0,64,1729,42,498,562,0,1075.0,16.796875,1.7706246129695347,42,2176.0,0.08375214126728242,42,2176.0
620.0,67,1761,49,503,570,0,1454.0,21.70149253731343,2.2361302218378096,49,2374.0,0.07126947372356665,49,2374.0
630.0,67,1782,35,511,578,0,804.0,12.0,2.5919264409394787,35,2032.0,0.09565866348509855,35,2032.0
640.0,68,1818,39,521,589,0,1005.0,14.779411764705882,3.3407006071343117,39,1809.0,0.13126630228268457,39,1809.0
650.0,64,1854,45,534,598,0,1409.0,22.015625,2.0536787352949943,45,1884.0,0.0824319812850133,45,1884.0
660.0,69,1875,46,539,608,0,1537.0,22.27536231884058,1.7756882255354534,46,2132.0,0.057256444735366306,46,2132.0
670.0,71,1899,49,546,617,0,1894.0,26.676056338028168,2.2844084704640184,49,2377.0,0.08390673296686019,49,2377.0
680.0,70,1920,44,555,625,0,1713.0,24.47142857142857,2.674815147227768,44,2441.0,0.07954112205537882,44,2441.0
690.0,66,1947,40,567,633,0,1914.0,29.0,3.5004409028985988,40,2485.0,0.10952574400799849,40,2485.0
700.0,60,1983,34,580,640,0,1851.0,30.85,3.1119003926910827,34,2525.0,0.13061884911790092,34,2525.0
710.0,58,2014,36,590,648,0,2098.0,36.172413793103445,3.2301880467026556,36,2623.0,0.11209212965634947,36,2623.0
720.0,59,2037,31,599,658,0,2253.0,38.186440677966104,3.4564088092355334,31,2797.0,0.13811393064156008,31,2797.0
730.0,59,2061,38,610,669,0,2598.0,44.03389830508475,3.175218592096116,38,3117.0,0.09651677805954846,38,3117.0
740.0,56,2092,39,621,677,0,2821.0,50.375,2.022007621084547,39,3357.0,0.07406174818819884,39,3357.0
750.0,59,2118,42,627,686,0,3179.0,53.88135593220339,1.9011741451370379,42,3622.0,0.07957903777207394,42,3622.0
760.0,62,2151,41,632,694,0,3485.0,56.20967741935484,2.661016706757778,41,3951.0,0.08453181002858338,41,3951.0
770.0,61,2170,48,642,703,0,3928.0,64.39344262295081,1.6286512482487823,48,4378.0,0.05232165964075074,48,4378.0
780.0,63,2192,36,647,710,0,1958.0,31.07936507936508,2.8447765850552313,36,3425.0,0.11345688176692054,36,3425.0
790.0,60,2227,37,658,718,0,1793.0,29.883333333333333,2.774151292918352,37,2607.0,0.11065570827751539,37,2607.0
800.0,65,2250,39,665,730,0,1089.0,16.753846153846155,1.657843077054314,39,2445.0,0.059482825276636724,39,2445.0
