step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,10,29,0,0,10,0,0.0,0.0,7.899667276784835,0,0.0,0.5455065440089791,0,0.0
20.0,27,43,6,0,27,0,12.0,0.4444444444444444,6.5561510233347695,6,13.0,0.38725342362504256,6,13.0
30.0,36,61,16,6,42,0,64.0,1.7777777777777777,4.480384011660815,16,65.0,0.22639896914928315,16,65.0
40.0,42,92,24,13,55,0,227.0,5.404761904761905,3.9290203269401682,24,230.0,0.18418996218115688,24,230.0
50.0,51,115,21,19,70,0,329.0,6.450980392156863,3.8939055435437773,21,352.0,0.16033852683937028,21,352.0
60.0,51,141,29,30,81,0,578.0,11.333333333333334,3.9932176640212926,29,590.0,0.17323618267540433,29,590.0
70.0,55,162,25,39,94,0,671.0,12.2,3.5146165697012806,25,723.0,0.14172904409862733,25,723.0
80.0,56,183,36,51,107,0,963.0,17.196428571428573,1.9363499722464932,36,992.0,0.08708335015157964,36,992.0
90.0,62,208,46,56,118,0,1341.0,21.629032258064516,1.6648258758415317,46,1380.0,0.06648742899050113,46,1380.0
100.0,65,246,37,60,125,0,1384.0,21.29230769230769,3.003626235750125,37,1605.0,0.11386540888821083,37,1605.0
110.0,61,272,35,73,134,0,1683.0,27.59016393442623,2.867145982644929,35,1803.0,0.11610243269408921,35,1803.0
120.0,64,298,42,81,145,0,1409.0,22.015625,1.3504845751898011,42,1989.0,0.06817902014284034,42,1989.0
130.0,68,324,48,83,151,0,1700.0,25.0,1.8597163188777674,48,2147.0,0.06664626100877304,48,2147.0
140.0,69,372,44,90,159,0,1774.0,25.71014492753623,1.9269724684996528,44,2295.0,0.06316080738438444,44,2295.0
150.0,69,402,50,98,167,0,2206.0,31.971014492753625,2.124004990782367,50,2618.0,0.07215527725341574,50,2618.0
160.0,66,433,39,105,171,0,1021.0,15.469696969696969,2.046102747509148,39,2473.0,0.07416235163099884,39,2473.0
170.0,66,470,33,113,179,0,743.0,11.257575757575758,3.2279878868855048,33,2103.0,0.14091814767849978,33,2103.0
180.0,69,495,39,124,193,0,668.0,9.681159420289855,2.5381063971911866,39,2076.0,0.0927398705270035,39,2076.0
190.0,67,518,51,135,202,0,1123.0,16.761194029850746,2.2811463002753882,51,2309.0,0.06666225557962918,51,2309.0
200.0,63,550,38,143,206,0,1067.0,16.936507936507937,2.653521121508717,38,2285.0,0.09878124959675587,38,2285.0
210.0,60,578,39,154,214,0,1361.0,22.683333333333334,2.7951186212591277,39,2361.0,0.12570158605406753,39,2361.0
220.0,62,607,42,162,224,0,1749.0,28.20967741935484,2.2206693570498452,42,2662.0,0.06278302121582403,42,2662.0
230.0,62,632,46,171,233,0,2180.0,35.16129032258065,1.1019636569801112,46,3104.0,0.041971639928099096,46,3104.0
240.0,63,668,48,174,237,0,2186.0,34.698412698412696,0.9862257355807293,48,3218.0,0.042184417907009976,48,3218.0
250.0,65,692,47,176,241,0,2509.0,38.6,1.8869421376799547,47,3078.0,0.042214074108906145,47,3078.0
260.0,63,728,41,183,246,0,2835.0,45.0,2.376540070875825,41,3401.0,0.07124826471863777,41,3401.0
270.0,61,752,49,193,254,0,3278.0,53.73770491803279,1.7491597211872514,49,3840.0,0.061653736545268116,49,3840.0
280.0,60,786,41,199,259,0,2700.0,45.0,2.0712975618508738,41,3811.0,0.07268894806032188,41,3811.0
290.0,58,819,39,207,265,0,2799.0,48.258620689655174,2.1407245453330797,39,3709.0,0.0812786591321618,39,3709.0
300.0,60,849,35,214,274,0,2801.0,46.68333333333333,2.6435231897866913,35,3668.0,0.12802765885878942,35,3668.0
310.0,59,877,37,221,280,0,3064.0,51.932203389830505,3.3122784829562812,37,3461.0,0.11037937352923662,37,3461.0
320.0,54,914,38,234,288,0,3423.0,63.388888888888886,2.7861812765985143,38,3759.0,0.10234129922181796,38,3759.0
330.0,54,944,32,241,295,0,1814.0,33.592592592592595,2.288971469047148,32,3231.0,0.10799019878189353,32,3231.0
340.0,54,975,37,247,301,0,1473.0,27.27777777777778,2.1152990393259268,37,2264.0,0.07864075171128351,37,2264.0
350.0,61,996,36,253,314,0,1136.0,18.62295081967213,2.2790647135630144,36,2155.0,0.10124909026821924,36,2155.0
360.0,60,1023,45,261,321,0,1527.0,25.45,1.5658927201021315,45,2361.0,0.06693680146283501,45,2361.0
370.0,60,1050,45,266,326,0,1840.0,30.666666666666668,1.5574174023118368,45,2328.0,0.06559714613673664,45,2328.0
380.0,61,1080,45,271,332,0,2244.0,36.78688524590164,1.852627003531656,45,2513.0,0.07466716227155322,45,2513.0
390.0,64,1108,26,276,340,0,610.0,9.53125,3.503181785626787,26,2027.0,0.13396895846935106,26,2027.0
400.0,60,1132,35,289,349,0,621.0,10.35,2.5068984114822794,35,1543.0,0.09235355066766886,35,1543.0
410.0,65,1163,34,297,362,0,663.0,10.2,2.1485481526761845,34,1449.0,0.09263139379978752,34,1449.0
420.0,71,1181,49,304,375,0,1091.0,15.366197183098592,2.5164526991923637,49,1790.0,0.09946319154947852,49,1790.0
430.0,69,1209,40,313,382,0,862.0,12.492753623188406,2.3597775069530855,40,1751.0,0.08775010211824764,40,1751.0
440.0,64,1247,38,323,387,0,1043.0,16.296875,2.4337309419357247,38,1726.0,0.08397106532301958,38,1726.0
