step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,17,3,0,13,0,0.0,0.0,6.916925402007826,3,0.0,0.5166997689506508,3,0.0
20.0,25,43,6,0,25,0,26.0,1.04,6.359629471121343,6,26.0,0.3334975191137336,6,26.0
30.0,35,64,15,5,40,0,134.0,3.8285714285714287,4.368256797551183,15,134.0,0.25364270848943216,15,134.0
40.0,47,91,25,10,57,0,253.0,5.382978723404255,2.8385766013300615,25,265.0,0.14547668313446205,25,265.0
50.0,54,117,39,15,69,0,541.0,10.018518518518519,2.3559761446322325,39,542.0,0.10801051801278616,39,542.0
60.0,59,153,30,21,80,0,502.0,8.508474576271187,2.286782483643077,30,689.0,0.10491163232701371,30,689.0
70.0,64,194,40,26,90,0,792.0,12.375,3.053847714218103,40,852.0,0.1176370787321489,40,852.0
80.0,66,219,39,37,103,0,641.0,9.712121212121213,2.783080838242975,39,897.0,0.10362750428095907,39,897.0
90.0,70,249,47,47,117,0,978.0,13.971428571428572,2.4014623844715595,47,1083.0,0.07781045314308573,47,1083.0
100.0,69,266,42,57,126,0,982.0,14.231884057971014,2.0842439929281653,42,1288.0,0.0747285809361327,42,1288.0
110.0,69,301,47,65,134,0,1348.0,19.536231884057973,2.4073435927236884,47,1494.0,0.08389593286955303,47,1494.0
120.0,70,331,43,74,144,0,845.0,12.071428571428571,2.2505583366762107,43,1503.0,0.07073287808829408,43,1503.0
130.0,66,360,41,85,151,0,940.0,14.242424242424242,3.144304841791408,41,1436.0,0.12128242279302698,41,1436.0
140.0,61,398,32,96,157,0,705.0,11.557377049180328,2.9195866346050456,32,1367.0,0.10648206200940862,32,1367.0
150.0,63,431,40,106,169,0,943.0,14.968253968253968,2.860368423857517,40,1427.0,0.11787390631882368,40,1427.0
160.0,68,465,52,115,183,0,1381.0,20.308823529411764,1.5473863205383223,52,1751.0,0.07362182221283997,52,1751.0
170.0,73,496,42,119,192,0,1351.0,18.506849315068493,2.669776767786802,42,1761.0,0.08779474818568513,42,1761.0
180.0,68,527,37,130,198,0,1646.0,24.205882352941178,3.822705307647638,37,1823.0,0.12846717299118796,37,1823.0
190.0,66,562,42,143,209,0,1531.0,23.196969696969695,2.3764237682624167,42,1957.0,0.09923282791317659,42,1957.0
200.0,68,586,50,151,219,0,1817.0,26.720588235294116,1.8167711420659052,50,2182.0,0.06529009701678129,50,2182.0
210.0,70,611,47,157,227,0,1880.0,26.857142857142858,1.631782813295976,47,2446.0,0.05483471667141309,47,2446.0
220.0,69,647,44,164,233,0,2245.0,32.53623188405797,2.0867916489028415,44,2719.0,0.061354614179509055,44,2719.0
230.0,69,679,49,172,241,0,1314.0,19.043478260869566,1.0757147708525272,49,2806.0,0.051404621300791,49,2806.0
240.0,72,704,57,175,247,0,1402.0,19.47222222222222,1.1681431847899797,57,2720.0,0.03066235409760962,57,2720.0
250.0,74,731,47,179,253,0,1012.0,13.675675675675675,1.961967831331022,47,2450.0,0.05985479590513963,47,2450.0
260.0,71,754,52,188,259,0,1231.0,17.338028169014084,1.8691164367422999,52,2462.0,0.049289616141666125,52,2462.0
270.0,67,792,57,197,264,0,1779.0,26.55223880597015,1.0973498966669972,57,2817.0,0.04699163974820343,57,2817.0
280.0,66,826,39,201,267,0,1603.0,24.28787878787879,2.676238134270621,39,2837.0,0.10074993500803531,39,2837.0
290.0,65,856,38,211,276,0,1814.0,27.907692307692308,3.5079367275806668,38,2852.0,0.11154975177968598,38,2852.0
300.0,62,890,38,224,286,0,1169.0,18.85483870967742,1.6988197282105522,38,2896.0,0.08566725755834256,38,2896.0
310.0,69,913,43,229,298,0,986.0,14.289855072463768,2.804590766288996,43,2281.0,0.120088263956937,43,2281.0
