step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,12,1,0,13,0,0.0,0.0,8.25574824373234,1,0.0,0.5860679372933708,1,0.0
20.0,29,28,7,0,29,0,24.0,0.8275862068965517,6.52306679141816,7,24.0,0.3857216868091427,7,24.0
30.0,39,56,14,6,45,0,72.0,1.8461538461538463,4.552597159486865,14,72.0,0.23368024069730794,14,72.0
40.0,48,70,26,13,61,0,256.0,5.333333333333333,3.298142194638133,26,256.0,0.14996804613396572,26,256.0
50.0,57,95,25,20,77,0,359.0,6.298245614035087,3.7950360209706058,25,377.0,0.17534249607644536,25,377.0
60.0,59,112,36,31,90,0,630.0,10.677966101694915,3.0590460032919724,36,670.0,0.0906502494987135,36,670.0
70.0,59,134,48,42,101,0,1002.0,16.983050847457626,1.3272265484767736,48,1053.0,0.07872598918213934,48,1053.0
80.0,64,182,37,44,108,0,1152.0,18.0,2.7815017505364117,37,1342.0,0.10756666858223972,37,1342.0
90.0,65,209,40,53,118,0,1500.0,23.076923076923077,2.95906724834595,40,1573.0,0.09526582623399028,40,1573.0
100.0,62,247,47,64,126,0,1942.0,31.322580645161292,2.0509314061819137,47,2007.0,0.06438978022339024,47,2007.0
110.0,63,282,42,69,132,0,1797.0,28.523809523809526,1.5107855599082982,42,2279.0,0.06701287928883949,42,2279.0
120.0,68,314,48,73,141,0,1983.0,29.16176470588235,1.9656507880189116,48,2333.0,0.06112182406243206,48,2333.0
130.0,71,338,36,80,151,0,836.0,11.774647887323944,2.5379709485912554,36,2032.0,0.10252133673789404,36,2032.0
140.0,74,361,44,89,163,0,853.0,11.527027027027026,3.0981453513968304,44,1712.0,0.11889338222371533,44,1712.0
150.0,70,405,44,102,172,0,656.0,9.371428571428572,2.2174553318289942,44,1666.0,0.08194021512013759,44,1666.0
160.0,71,431,46,111,182,0,933.0,13.140845070422536,2.4233805897179472,46,1799.0,0.11514912601129697,46,1799.0
170.0,71,456,56,120,191,0,1443.0,20.323943661971832,1.889661428245167,56,2158.0,0.0578298923283652,56,2158.0
180.0,67,490,60,128,195,0,2024.0,30.208955223880597,1.1850687444285226,60,2725.0,0.032339843687206334,60,2725.0
190.0,65,526,41,133,198,0,1914.0,29.446153846153845,2.5703136646601936,41,2550.0,0.07943013443560218,41,2550.0
200.0,59,550,42,144,203,0,2251.0,38.152542372881356,2.1567732848588217,42,2675.0,0.06789608987346855,42,2675.0
210.0,60,580,47,151,211,0,2691.0,44.85,1.4219559846066934,47,3017.0,0.06047991791373547,47,3017.0
220.0,62,604,50,155,217,0,2436.0,39.29032258064516,1.315594936528726,50,3107.0,0.06207765525116638,50,3107.0
230.0,66,643,50,158,224,0,2372.0,35.93939393939394,1.5841656797247732,50,3173.0,0.06451683431148253,50,3173.0
240.0,72,671,49,163,235,0,1437.0,19.958333333333332,1.5542904545626146,49,3210.0,0.07891328232618289,49,3210.0
250.0,77,684,55,168,245,0,1228.0,15.948051948051948,1.7857081737150777,55,2480.0,0.058285380573390555,55,2480.0
260.0,79,711,52,175,254,0,994.0,12.582278481012658,2.345963076315516,52,2417.0,0.07342273473909824,52,2417.0
270.0,73,749,48,187,260,0,1250.0,17.123287671232877,2.8969093659089076,48,2491.0,0.09144897815402728,48,2491.0
280.0,68,778,36,198,266,0,707.0,10.397058823529411,2.6868142368487344,36,2356.0,0.10544420056434353,36,2356.0
290.0,67,807,38,209,276,0,886.0,13.223880597014926,3.5356702323425306,38,2182.0,0.11298883058175434,38,2182.0
300.0,63,833,43,222,285,0,1043.0,16.555555555555557,2.006036138908779,43,2291.0,0.07900591029388453,43,2291.0
310.0,65,861,47,229,294,0,1295.0,19.923076923076923,1.6587028428146204,47,2242.0,0.06570631174165922,47,2242.0
320.0,67,894,39,234,301,0,837.0,12.492537313432836,2.7661692950701955,39,1926.0,0.10660608071326733,39,1926.0
330.0,65,922,37,245,310,0,701.0,10.784615384615385,2.9934308240234238,37,1489.0,0.12489449129065416,37,1489.0
340.0,65,945,37,254,319,0,751.0,11.553846153846154,3.001256637527619,37,1425.0,0.09943994983250207,37,1425.0
350.0,61,976,42,267,328,0,1134.0,18.59016393442623,2.6058985769920056,42,1678.0,0.10894108143471629,42,1678.0
360.0,65,990,45,275,340,0,1259.0,19.369230769230768,1.4670012601086946,45,1904.0,0.07380820476398352,45,1904.0
370.0,70,1016,51,279,349,0,1625.0,23.214285714285715,1.636022876418038,51,2216.0,0.06733099097042387,51,2216.0
380.0,68,1050,52,285,353,0,2120.0,31.176470588235293,2.094729025904699,52,2550.0,0.07548867331239911,52,2550.0
390.0,70,1077,47,291,361,0,2366.0,33.8,2.2372339507026453,47,2889.0,0.07455095601725212,47,2889.0
400.0,67,1101,49,302,369,0,2806.0,41.88059701492537,2.3389116808203547,49,3250.0,0.08025778511151559,49,3250.0
410.0,66,1130,31,310,376,0,1212.0,18.363636363636363,2.829008780134726,31,2718.0,0.11666123285479356,31,2718.0
420.0,68,1164,39,320,388,0,1115.0,16.397058823529413,3.3558335287833367,39,1926.0,0.12248180202749626,39,1926.0
430.0,65,1191,36,334,399,0,878.0,13.507692307692308,2.38031681567316,36,1866.0,0.10665086424329731,36,1866.0
440.0,69,1225,48,341,410,0,1204.0,17.44927536231884,1.9457194264436555,48,2116.0,0.06916100347906261,48,2116.0
450.0,73,1254,47,348,421,0,1465.0,20.068493150684933,2.194749197691009,47,2066.0,0.07985212110521928,47,2066.0
460.0,72,1291,54,357,429,0,1976.0,27.444444444444443,1.7991659176598642,54,2461.0,0.049021580461548656,54,2461.0
470.0,71,1319,49,365,436,0,2326.0,32.76056338028169,1.5568077042678428,49,2815.0,0.05355797725470767,49,2815.0
480.0,70,1353,51,371,441,0,2816.0,40.22857142857143,2.0255831023944184,51,3202.0,0.08382901634600778,51,3202.0
490.0,72,1379,40,378,450,0,2164.0,30.055555555555557,2.844058469696032,40,3188.0,0.09548870874717036,40,3188.0
500.0,70,1420,42,389,459,0,2074.0,29.62857142857143,3.188447650656265,42,3052.0,0.12549980224124854,42,3052.0
510.0,68,1456,51,400,468,0,2448.0,36.0,1.3656062490843635,51,3417.0,0.05637521242402385,51,3417.0
