step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,22,1,0,13,0,0.0,0.0,8.296537723328473,1,0.0,0.6077621039669189,1,0.0
20.0,28,43,7,1,29,0,23.0,0.8214285714285714,5.223884480820243,7,25.0,0.3387211551079668,7,25.0
30.0,38,62,19,6,44,0,139.0,3.6578947368421053,3.892461541016669,19,142.0,0.19844863981234895,19,142.0
40.0,48,68,29,10,58,0,380.0,7.916666666666667,2.6910431427951678,29,383.0,0.14096034747762465,29,383.0
50.0,57,96,27,14,71,0,367.0,6.43859649122807,3.1946752813937356,27,513.0,0.12781965455157512,27,513.0
60.0,60,114,34,24,84,0,615.0,10.25,3.3815985590010245,34,669.0,0.14087744395103752,34,669.0
70.0,66,132,30,33,99,0,523.0,7.924242424242424,3.156484795194779,30,723.0,0.12737302159034886,30,723.0
80.0,67,155,37,45,112,0,818.0,12.208955223880597,3.047582748047037,37,899.0,0.12490354089606508,37,899.0
90.0,65,174,48,56,121,0,1238.0,19.046153846153846,1.9249311425314444,48,1309.0,0.07483002061162956,48,1309.0
100.0,68,198,42,63,131,0,1346.0,19.794117647058822,2.3267210558684126,42,1506.0,0.08465787323068617,42,1506.0
110.0,66,234,48,71,137,0,1792.0,27.151515151515152,2.4240811772214923,48,1825.0,0.07939392918856708,48,1825.0
120.0,64,258,47,80,144,0,2129.0,33.265625,1.8576888387678032,47,2220.0,0.05757295956969586,47,2220.0
130.0,62,285,49,88,150,0,2579.0,41.596774193548384,1.6455174107924642,49,2622.0,0.06170678405497311,49,2622.0
140.0,64,328,44,93,157,0,2895.0,45.234375,2.3285963650625936,44,2962.0,0.09639109710913359,44,2962.0
150.0,63,365,49,100,163,0,3362.0,53.36507936507937,2.1857753561397164,49,3397.0,0.06351055189092258,49,3397.0
160.0,63,403,39,108,171,0,2496.0,39.61904761904762,2.1726264582715444,39,3284.0,0.09293777424188512,39,3284.0
170.0,64,432,36,114,178,0,2033.0,31.765625,2.608084072062817,36,2968.0,0.09323663999621545,36,2968.0
180.0,64,471,36,123,187,0,2271.0,35.484375,2.989646231492454,36,2843.0,0.10262879282231983,36,2843.0
190.0,64,492,51,135,199,0,2704.0,42.25,1.770987338251178,51,3265.0,0.07183351902766529,51,3265.0
200.0,69,517,44,140,209,0,2772.0,40.17391304347826,2.2009463647887406,44,3515.0,0.08161879253245527,44,3515.0
210.0,67,547,44,149,216,0,3108.0,46.38805970149254,2.716120267209544,44,3717.0,0.1127722544300381,44,3717.0
220.0,66,569,46,157,223,0,1680.0,25.454545454545453,1.3099301962665115,46,3690.0,0.060463507403323714,46,3690.0
230.0,69,596,52,161,230,0,1221.0,17.695652173913043,1.3982825871182158,52,3200.0,0.055950002502149584,52,3200.0
240.0,69,627,44,166,235,0,1235.0,17.89855072463768,2.017791511633352,44,3226.0,0.08003412923224115,44,3226.0
250.0,69,642,53,175,244,0,1683.0,24.391304347826086,1.4625327909289094,53,3582.0,0.06819791847829501,53,3582.0
260.0,71,687,44,179,250,0,1579.0,22.239436619718308,2.2493067176736434,44,3372.0,0.0782086493901549,44,3372.0
270.0,68,726,40,189,257,0,1810.0,26.61764705882353,3.542737437063391,40,3435.0,0.12386463819465635,40,3435.0
280.0,61,765,46,203,264,0,2236.0,36.65573770491803,1.9665810547672735,46,3728.0,0.0655288757668048,46,3728.0
290.0,62,783,46,209,271,0,2321.0,37.435483870967744,1.0874304507460326,46,3759.0,0.04669138566448524,46,3759.0
300.0,63,816,43,213,276,0,2595.0,41.19047619047619,1.793552068005135,43,3731.0,0.07171008802077349,43,3731.0
310.0,62,842,31,218,280,0,1290.0,20.806451612903224,2.2944503371228135,31,3624.0,0.10070345921427362,31,3624.0
320.0,63,870,36,225,288,0,1050.0,16.666666666666668,3.18274638706021,36,2673.0,0.12023601548597387,36,2673.0
330.0,62,894,43,237,299,0,1413.0,22.79032258064516,2.1614531991310124,43,2009.0,0.09106377269083125,43,2009.0
340.0,63,915,41,243,306,0,1022.0,16.22222222222222,2.5802388134698013,41,1960.0,0.07729538529964385,41,1960.0
350.0,61,945,43,255,316,0,1157.0,18.9672131147541,2.0789037072121266,43,1996.0,0.08929082784541247,43,1996.0
360.0,65,983,49,260,325,0,1624.0,24.984615384615385,2.309339604988279,49,2194.0,0.05562257866501883,49,2194.0
370.0,64,1003,40,269,333,0,1249.0,19.515625,2.1790030907277695,40,2090.0,0.09180432090022399,40,2090.0
380.0,66,1025,43,276,342,0,1372.0,20.78787878787879,2.595804937237279,43,1642.0,0.10488759034703127,43,1642.0
390.0,69,1064,40,285,354,0,821.0,11.898550724637682,2.2234529533410323,40,1562.0,0.07938021206967782,40,1562.0
400.0,69,1095,41,294,363,0,890.0,12.898550724637682,2.774866168629746,41,1464.0,0.10980554338451419,41,1464.0
410.0,68,1119,53,303,371,0,1354.0,19.91176470588235,1.7170887780011834,53,1637.0,0.05502760675656718,53,1637.0
420.0,66,1155,37,310,376,0,914.0,13.848484848484848,2.5477595423670416,37,1687.0,0.10012338347290015,37,1687.0
430.0,67,1187,39,320,387,0,1119.0,16.70149253731343,3.201037986805192,39,1601.0,0.11912834510828317,39,1601.0
440.0,64,1217,39,332,396,0,1045.0,16.328125,1.8345135889634623,39,1691.0,0.09388321814443946,39,1691.0
450.0,68,1224,51,337,405,0,1341.0,19.720588235294116,1.6736371028105652,51,1859.0,0.06971268521088257,51,1859.0
460.0,73,1253,56,343,416,0,1755.0,24.041095890410958,1.655406457943579,56,2062.0,0.06357633455955579,56,2062.0
470.0,70,1289,46,349,419,0,1160.0,16.571428571428573,2.131446757174897,46,1767.0,0.06548240861599695,46,1767.0
480.0,67,1327,43,358,425,0,1020.0,15.223880597014926,2.349634428857652,43,1671.0,0.08841763151580913,43,1671.0
490.0,74,1360,37,364,438,0,881.0,11.905405405405405,2.714125198447329,37,1647.0,0.08166938078526446,37,1647.0
