step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,14,18,1,0,14,0,0.0,0.0,7.558030390308474,1,0.0,0.5489177470400384,1,0.0
20.0,29,31,8,0,29,0,23.0,0.7931034482758621,4.550853959147824,8,24.0,0.24641122656955228,8,24.0
30.0,40,61,22,4,44,0,179.0,4.475,2.8666965771753503,22,182.0,0.14861317975769905,22,182.0
40.0,48,84,30,7,55,0,332.0,6.916666666666667,2.489483368266159,30,399.0,0.11563136699000866,30,399.0
50.0,55,108,36,12,67,0,591.0,10.745454545454546,2.3952256179829328,36,643.0,0.10713250231099467,36,643.0
60.0,59,141,39,17,76,0,889.0,15.067796610169491,2.4319453788032077,39,946.0,0.10213984477626553,39,946.0
70.0,57,176,42,25,82,0,1304.0,22.87719298245614,2.7809623612500585,42,1356.0,0.08129642166562684,42,1356.0
80.0,57,194,32,34,91,0,923.0,16.19298245614035,2.8734991537408248,32,1402.0,0.12092156307717296,32,1402.0
90.0,62,211,40,41,103,0,1194.0,19.258064516129032,3.225894797046032,40,1279.0,0.11123934145228882,40,1279.0
100.0,58,237,46,52,110,0,1617.0,27.879310344827587,1.8236471834116244,46,1674.0,0.06637202844285521,46,1674.0
110.0,62,260,40,57,119,0,1534.0,24.741935483870968,2.3722253073098947,40,1835.0,0.09887416557964998,40,1835.0
120.0,64,290,41,65,129,0,1779.0,27.796875,2.679040070281017,41,1873.0,0.12145039269309257,41,1873.0
130.0,66,312,46,73,139,0,2112.0,32.0,2.0851277424071486,46,2224.0,0.09077720826060375,46,2224.0
140.0,69,332,50,79,148,0,2586.0,37.47826086956522,2.321882912283787,50,2680.0,0.05755105602283382,50,2680.0
150.0,68,353,57,89,157,0,3111.0,45.75,1.2223361023987478,57,3206.0,0.03433185089972559,57,3206.0
160.0,67,391,40,94,161,0,2523.0,37.656716417910445,2.6329095621768537,40,3186.0,0.09290217922177425,40,3186.0
170.0,63,429,37,105,168,0,2643.0,41.95238095238095,3.403060727285383,37,3005.0,0.1195737028107165,37,3005.0
180.0,62,452,20,117,179,0,704.0,11.35483870967742,3.5278748799889517,20,2290.0,0.1520461501279648,20,2290.0
190.0,64,475,39,128,192,0,578.0,9.03125,3.078253718183549,39,1656.0,0.11199897210375466,39,1656.0
200.0,65,496,35,139,204,0,692.0,10.646153846153846,2.841461581910591,35,1756.0,0.12505550038048865,35,1756.0
210.0,65,515,38,149,214,0,1015.0,15.615384615384615,2.7669524637508203,38,1881.0,0.1046723497307817,38,1881.0
220.0,67,542,37,158,225,0,579.0,8.64179104477612,2.330283818905206,37,1771.0,0.0767305962026781,37,1771.0
230.0,70,569,47,166,236,0,814.0,11.628571428571428,1.975435774002708,47,1824.0,0.07788190465307154,47,1824.0
240.0,76,596,47,172,248,0,839.0,11.039473684210526,1.7961849247582877,47,2023.0,0.05826952959728669,47,2023.0
250.0,70,631,50,181,251,0,1211.0,17.3,2.0433759563087426,50,2256.0,0.07996790716609196,50,2256.0
260.0,67,663,52,189,256,0,1714.0,25.582089552238806,2.2410039822382353,52,2685.0,0.07271977450118716,52,2685.0
270.0,65,697,49,197,262,0,1911.0,29.4,1.1856266064664405,49,3104.0,0.05268364824936866,49,3104.0
280.0,65,739,47,200,265,0,2252.0,34.646153846153844,2.1263013422710237,47,3077.0,0.06140201579846913,47,3077.0
290.0,65,768,32,207,272,0,1583.0,24.353846153846153,2.5068971744121775,32,2962.0,0.08348156255273001,32,2962.0
300.0,67,793,45,215,282,0,1871.0,27.925373134328357,2.585813020984142,45,2824.0,0.08320095642455126,45,2824.0
310.0,71,811,37,224,295,0,1925.0,27.112676056338028,2.519506952473828,37,2976.0,0.0899487312600783,37,2976.0
320.0,68,827,36,235,303,0,2228.0,32.76470588235294,3.662109190262803,36,3135.0,0.12735128651082397,36,3135.0
330.0,64,848,33,249,313,0,2419.0,37.796875,3.443620594895323,33,3248.0,0.13246680287783552,33,3248.0
340.0,62,869,36,260,322,0,2744.0,44.25806451612903,3.410091117692708,36,3515.0,0.11170319550008345,36,3515.0
350.0,60,887,40,272,332,0,2676.0,44.6,2.3194832876850713,40,3478.0,0.0996401877110894,40,3478.0
360.0,59,919,39,281,340,0,2811.0,47.644067796610166,2.938723469939343,39,3501.0,0.1269035586280102,39,3501.0
370.0,63,949,37,288,351,0,3001.0,47.63492063492063,2.8958332068196784,37,3742.0,0.10363428957990514,37,3742.0
380.0,61,982,43,299,360,0,3390.0,55.57377049180328,2.0575752134583754,43,4083.0,0.07514758509825147,43,4083.0
390.0,59,1004,32,307,366,0,3307.0,56.05084745762712,3.3004730735572765,32,4241.0,0.14261882700967787,32,4241.0
400.0,61,1028,38,317,378,0,3574.0,58.59016393442623,3.3689592015039427,38,4296.0,0.12332240733681518,38,4296.0
410.0,61,1039,36,327,388,0,3606.0,59.114754098360656,2.1400538737103623,36,4454.0,0.0905666472167145,36,4454.0
420.0,63,1068,45,332,395,0,3879.0,61.57142857142857,2.289940943527162,45,4641.0,0.06319203059864881,45,4641.0
430.0,65,1098,35,341,406,0,4013.0,61.738461538461536,2.175574875370658,35,4822.0,0.09529481849249134,35,4822.0
440.0,65,1138,48,349,414,0,4442.0,68.33846153846154,2.3044344022847034,48,5180.0,0.08137325061326896,48,5180.0
450.0,65,1162,48,356,421,0,4795.0,73.76923076923077,1.2492754178761236,48,5523.0,0.057840038916582105,48,5523.0
460.0,67,1185,53,360,427,0,5233.0,78.1044776119403,1.146155769605288,53,5991.0,0.04371133210392438,53,5991.0
470.0,68,1208,33,364,432,0,4701.0,69.13235294117646,2.4974535610948583,33,5993.0,0.10586003103664758,33,5993.0
480.0,68,1238,41,372,440,0,4878.0,71.73529411764706,3.049698749973142,41,5844.0,0.11096326956396184,41,5844.0
490.0,69,1258,39,383,452,0,4984.0,72.23188405797102,2.4040787259774077,39,6038.0,0.08419834591381542,39,6038.0
500.0,68,1285,47,393,461,0,5385.0,79.19117647058823,2.4354994009701403,47,6330.0,0.09465012207084712,47,6330.0
