step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,13,19,1,0,13,0,0.0,0.0,8.324222138054171,1,0.0,0.6108178303145146,1,0.0
20.0,29,33,9,0,29,0,24.0,0.8275862068965517,6.497333791315506,9,24.0,0.3115118692605787,9,24.0
30.0,35,55,10,8,43,0,53.0,1.5142857142857142,5.908812144151857,10,55.0,0.32297704898908025,10,55.0
40.0,40,74,19,17,57,0,187.0,4.675,4.665018353538288,19,189.0,0.20462963269511122,19,189.0
50.0,48,91,23,25,73,0,252.0,5.25,3.5326391681854297,23,319.0,0.1995829970358519,23,319.0
60.0,56,120,34,31,87,0,525.0,9.375,2.9353712569841983,34,525.0,0.12564723076806963,34,525.0
70.0,59,149,25,39,98,0,365.0,6.186440677966102,2.9878545678978283,25,577.0,0.13172911170449195,25,577.0
80.0,64,169,33,49,113,0,604.0,9.4375,4.1167236169614085,33,649.0,0.17420926276363866,33,649.0
90.0,61,193,33,63,124,0,566.0,9.278688524590164,2.35432612847874,33,774.0,0.08445478243279855,33,774.0
100.0,63,217,42,70,133,0,903.0,14.333333333333334,2.036911527743141,42,969.0,0.09027010539589056,42,969.0
110.0,65,250,53,76,141,0,1386.0,21.323076923076922,1.7556697378889454,53,1407.0,0.07058211155269731,53,1407.0
120.0,67,283,57,82,149,0,1918.0,28.62686567164179,1.2544742640919546,57,1939.0,0.05391320999733862,57,1939.0
130.0,71,313,63,86,157,0,2498.0,35.183098591549296,1.0639162485351554,63,2519.0,0.03715804092793138,63,2519.0
140.0,71,346,64,90,161,0,3126.0,44.028169014084504,1.1419853568385763,64,3147.0,0.03133676426832288,64,3147.0
150.0,70,393,64,95,165,0,3756.0,53.65714285714286,0.9423814992531849,64,3777.0,0.030226862219407846,64,3777.0
160.0,70,430,41,98,168,0,2292.0,32.74285714285714,2.556469259036288,41,3458.0,0.09996218691170268,41,3458.0
170.0,69,466,48,109,178,0,2382.0,34.52173913043478,2.354033181886817,48,2901.0,0.07609311395970195,48,2901.0
180.0,67,491,46,119,186,0,2746.0,40.985074626865675,1.8516098702988382,46,3287.0,0.08080015208478424,46,3287.0
190.0,68,519,52,126,194,0,3238.0,47.61764705882353,2.091908657788711,52,3763.0,0.06574357931596725,52,3763.0
200.0,68,544,48,134,202,0,3629.0,53.36764705882353,1.9487805429991407,48,4074.0,0.07128525487183454,48,4074.0
210.0,68,579,54,141,209,0,4147.0,60.98529411764706,1.7473951465160606,54,4542.0,0.0575687183336566,54,4542.0
220.0,71,606,40,146,217,0,2674.0,37.66197183098591,2.5575869288667237,40,4220.0,0.09372435696592306,40,4220.0
230.0,68,630,37,158,226,0,2151.0,31.63235294117647,3.80429738049251,37,3519.0,0.15687272673075073,37,3519.0
240.0,65,664,39,171,236,0,2490.0,38.30769230769231,3.207422057644579,39,2992.0,0.09842368846688626,39,2992.0
250.0,59,698,45,184,243,0,2920.0,49.49152542372882,2.0245349002264046,45,3335.0,0.0563498787674083,45,3335.0
260.0,60,723,51,191,251,0,3395.0,56.583333333333336,1.434919777376227,51,3810.0,0.06209902531466603,51,3810.0
270.0,63,764,53,194,257,0,3909.0,62.04761904761905,1.3235046799884898,53,4324.0,0.03891263554732766,53,4324.0
280.0,64,792,44,198,262,0,3730.0,58.28125,2.036415169565477,44,4487.0,0.07987733939942858,44,4487.0
290.0,63,822,47,205,268,0,4080.0,64.76190476190476,2.2918845994597676,47,4618.0,0.07555068655873935,47,4618.0
300.0,62,846,44,212,274,0,3741.0,60.33870967741935,1.4356849008211436,44,4792.0,0.055272048732643,44,4792.0
310.0,65,875,46,216,281,0,3802.0,58.49230769230769,1.7599709302441795,46,4887.0,0.07937009997198649,46,4887.0
320.0,66,913,49,222,288,0,4140.0,62.72727272727273,1.9195797997215485,49,4877.0,0.06285220453374661,49,4877.0
330.0,71,932,47,229,300,0,4367.0,61.50704225352113,2.024667883702926,47,4986.0,0.07991548944293228,47,4986.0
340.0,69,963,52,236,305,0,4844.0,70.20289855072464,1.8454293415967729,52,5402.0,0.05755238425342386,52,5402.0
350.0,71,990,48,242,313,0,5214.0,73.43661971830986,2.109258922189216,48,5744.0,0.08298404290656099,48,5744.0
360.0,71,1019,53,249,320,0,5713.0,80.46478873239437,2.246022769093347,53,6115.0,0.0645055881675671,53,6115.0
370.0,69,1046,44,259,328,0,5089.0,73.7536231884058,2.6123928592614605,44,6114.0,0.08838411943542245,44,6114.0
380.0,66,1066,40,270,336,0,5106.0,77.36363636363636,2.730998603123864,40,5896.0,0.12497169169496741,40,5896.0
390.0,65,1089,48,280,345,0,5552.0,85.41538461538461,2.699249694485344,48,6000.0,0.08339169543403442,48,6000.0
400.0,61,1136,38,291,352,0,5387.0,88.31147540983606,2.2703007809132765,38,6100.0,0.10168150992429086,38,6100.0
410.0,63,1165,42,298,361,0,5654.0,89.74603174603175,2.7922167321382756,42,6170.0,0.10413992287196151,42,6170.0
420.0,62,1204,38,307,369,0,5680.0,91.61290322580645,2.5140411404302,38,6369.0,0.11375134766340142,38,6369.0
430.0,64,1233,43,315,379,0,6010.0,93.90625,1.9867555956381096,43,6596.0,0.08600042310209938,43,6596.0
440.0,70,1257,42,321,391,0,6265.0,89.5,2.0917640062731087,42,6825.0,0.09196137217124616,42,6825.0
450.0,74,1282,57,328,402,0,6762.0,91.37837837837837,1.7943691609154382,57,7238.0,0.05028050941360486,57,7238.0
460.0,73,1300,51,336,409,0,7095.0,97.1917808219178,1.74538732752478,51,7624.0,0.06396461124712896,51,7624.0
470.0,71,1320,53,343,414,0,7560.0,106.47887323943662,2.2639366967781345,53,7986.0,0.06870201617979428,53,7986.0
480.0,70,1365,49,351,421,0,7937.0,113.38571428571429,1.9040247314607046,49,8398.0,0.06647510265339979,49,8398.0
490.0,70,1407,55,359,429,0,8454.0,120.77142857142857,1.5614405398949776,55,8882.0,0.05911587339593307,55,8882.0
500.0,72,1437,60,364,436,0,9020.0,125.27777777777777,1.3521011426418046,60,9448.0,0.047610347778665026,60,9448.0
510.0,72,1468,42,369,441,0,8007.0,111.20833333333333,2.3890442497177276,42,9296.0,0.08195953942503291,42,9296.0
520.0,69,1489,38,379,448,0,7837.0,113.57971014492753,3.454508043951485,38,8892.0,0.14346913202903278,38,8892.0
530.0,64,1513,39,393,457,0,8101.0,126.578125,2.2953367770190694,39,9036.0,0.10115502048462158,39,9036.0
540.0,68,1531,52,400,468,0,8550.0,125.73529411764706,1.8936162092339481,52,9462.0,0.06170865061509314,52,9462.0
550.0,67,1566,39,407,474,0,3338.0,49.82089552238806,1.8873360050395047,39,8350.0,0.07729272623576794,39,8350.0
560.0,68,1602,43,413,481,0,1407.0,20.691176470588236,2.3691022239091164,43,3881.0,0.08269482431160376,43,3881.0
570.0,72,1626,40,422,494,0,1256.0,17.444444444444443,2.2645195235921913,40,3314.0,0.07678176781564515,40,3314.0
580.0,69,1661,45,432,501,0,1505.0,21.81159420289855,2.655746687745088,45,3527.0,0.08648483500282107,45,3527.0
590.0,68,1689,50,441,509,0,1078.0,15.852941176470589,1.001935024248754,50,3711.0,0.03956771329416682,50,3711.0
600.0,68,1721,54,445,513,0,1271.0,18.691176470588236,1.428847118185299,54,3748.0,0.05952822630453147,54,3748.0
610.0,69,1755,43,450,519,0,1490.0,21.594202898550726,2.329675447756705,43,3927.0,0.08091251444725843,43,3927.0
620.0,66,1781,48,461,527,0,1905.0,28.863636363636363,1.900625182263884,48,4231.0,0.09149851025610933,48,4231.0
630.0,65,1811,52,468,533,0,2404.0,36.98461538461538,1.5700563503795393,52,4713.0,0.06909696625702318,52,4713.0
